,Load_2029
2029-10-24 00:00:00+02:00,46505.1
2029-10-24 01:00:00+02:00,44865.3
2029-10-24 02:00:00+02:00,44246.4
2029-10-24 03:00:00+02:00,44757.7
2029-10-24 04:00:00+02:00,45941.7
2029-10-24 05:00:00+02:00,49002.8
2029-10-24 06:00:00+02:00,56382.7
2029-10-24 07:00:00+02:00,62201.7
2029-10-24 08:00:00+02:00,64379.3
2029-10-24 09:00:00+02:00,64936.5
2029-10-24 10:00:00+02:00,65789.3
2029-10-24 11:00:00+02:00,66901.0
2029-10-24 12:00:00+02:00,66202.1
2029-10-24 13:00:00+02:00,65816.3
2029-10-24 14:00:00+02:00,65198.4
2029-10-24 15:00:00+02:00,64204.8
2029-10-24 16:00:00+02:00,62700.3
2029-10-24 17:00:00+02:00,62502.2
2029-10-24 18:00:00+02:00,65020.1
2029-10-24 19:00:00+02:00,65595.1
2029-10-24 20:00:00+02:00,61731.9
2029-10-24 21:00:00+02:00,58117.1
2029-10-24 22:00:00+02:00,55119.2
2029-10-24 23:00:00+02:00,50822.6
