,Load_2029
2029-09-01 00:00:00+02:00,41705.3
2029-09-01 01:00:00+02:00,39795.7
2029-09-01 02:00:00+02:00,38749.3
2029-09-01 03:00:00+02:00,38447.2
2029-09-01 04:00:00+02:00,38377.2
2029-09-01 05:00:00+02:00,39064.9
2029-09-01 06:00:00+02:00,40831.6
2029-09-01 07:00:00+02:00,43427.1
2029-09-01 08:00:00+02:00,46596.7
2029-09-01 09:00:00+02:00,49646.9
2029-09-01 10:00:00+02:00,51370.8
2029-09-01 11:00:00+02:00,52719.9
2029-09-01 12:00:00+02:00,52585.6
2029-09-01 13:00:00+02:00,50628.1
2029-09-01 14:00:00+02:00,48749.2
2029-09-01 15:00:00+02:00,47834.7
2029-09-01 16:00:00+02:00,47321.3
2029-09-01 17:00:00+02:00,47413.6
2029-09-01 18:00:00+02:00,47311.3
2029-09-01 19:00:00+02:00,47191.7
2029-09-01 20:00:00+02:00,46680.7
2029-09-01 21:00:00+02:00,45039.8
2029-09-01 22:00:00+02:00,42840.3
2029-09-01 23:00:00+02:00,40321.7
