,Load_2029
2029-05-27 00:00:00+02:00,37942.7
2029-05-27 01:00:00+02:00,36109.7
2029-05-27 02:00:00+02:00,34773.8
2029-05-27 03:00:00+02:00,34587.1
2029-05-27 04:00:00+02:00,34636.6
2029-05-27 05:00:00+02:00,34419.7
2029-05-27 06:00:00+02:00,34474.3
2029-05-27 07:00:00+02:00,36331.7
2029-05-27 08:00:00+02:00,39248.4
2029-05-27 09:00:00+02:00,41966.1
2029-05-27 10:00:00+02:00,43955.1
2029-05-27 11:00:00+02:00,46158.8
2029-05-27 12:00:00+02:00,46414.9
2029-05-27 13:00:00+02:00,44750.3
2029-05-27 14:00:00+02:00,43397.7
2029-05-27 15:00:00+02:00,42209.1
2029-05-27 16:00:00+02:00,41628.7
2029-05-27 17:00:00+02:00,42249.7
2029-05-27 18:00:00+02:00,43624.1
2029-05-27 19:00:00+02:00,44182.5
2029-05-27 20:00:00+02:00,43502.0
2029-05-27 21:00:00+02:00,43836.5
2029-05-27 22:00:00+02:00,43921.0
2029-05-27 23:00:00+02:00,40903.4
