,Load_2029
2029-08-14 00:00:00+02:00,41623.7
2029-08-14 01:00:00+02:00,40531.7
2029-08-14 02:00:00+02:00,39856.3
2029-08-14 03:00:00+02:00,39932.3
2029-08-14 04:00:00+02:00,40756.0
2029-08-14 05:00:00+02:00,43488.1
2029-08-14 06:00:00+02:00,49121.2
2029-08-14 07:00:00+02:00,54584.9
2029-08-14 08:00:00+02:00,57964.7
2029-08-14 09:00:00+02:00,59061.0
2029-08-14 10:00:00+02:00,61719.0
2029-08-14 11:00:00+02:00,63461.6
2029-08-14 12:00:00+02:00,63301.7
2029-08-14 13:00:00+02:00,61539.5
2029-08-14 14:00:00+02:00,61670.4
2029-08-14 15:00:00+02:00,60394.4
2029-08-14 16:00:00+02:00,58070.0
2029-08-14 17:00:00+02:00,57236.9
2029-08-14 18:00:00+02:00,56086.7
2029-08-14 19:00:00+02:00,55076.3
2029-08-14 20:00:00+02:00,52840.2
2029-08-14 21:00:00+02:00,52205.3
2029-08-14 22:00:00+02:00,48668.5
2029-08-14 23:00:00+02:00,44224.9
