,Load_2029
2029-01-10 00:00:00+01:00,49323.7
2029-01-10 01:00:00+01:00,46943.7
2029-01-10 02:00:00+01:00,46143.3
2029-01-10 03:00:00+01:00,46385.0
2029-01-10 04:00:00+01:00,46908.7
2029-01-10 05:00:00+01:00,49373.0
2029-01-10 06:00:00+01:00,56021.3
2029-01-10 07:00:00+01:00,62357.7
2029-01-10 08:00:00+01:00,58134.7
2029-01-10 09:00:00+01:00,58059.7
2029-01-10 10:00:00+01:00,58585.7
2029-01-10 11:00:00+01:00,59626.7
2029-01-10 12:00:00+01:00,59239.7
2029-01-10 13:00:00+01:00,58717.0
2029-01-10 14:00:00+01:00,58003.7
2029-01-10 15:00:00+01:00,58072.3
2029-01-10 16:00:00+01:00,59080.0
2029-01-10 17:00:00+01:00,61794.3
2029-01-10 18:00:00+01:00,61597.7
2029-01-10 19:00:00+01:00,59657.0
2029-01-10 20:00:00+01:00,56472.7
2029-01-10 21:00:00+01:00,54452.7
2029-01-10 22:00:00+01:00,52196.0
2029-01-10 23:00:00+01:00,48119.3
