,Load_2026
2026-02-16 00:00:00+01:00,46844.3
2026-02-16 01:00:00+01:00,45413.3
2026-02-16 02:00:00+01:00,44643.8
2026-02-16 03:00:00+01:00,44982.7
2026-02-16 04:00:00+01:00,46157.9
2026-02-16 05:00:00+01:00,49002.3
2026-02-16 06:00:00+01:00,56372.8
2026-02-16 07:00:00+01:00,62626.7
2026-02-16 08:00:00+01:00,64399.9
2026-02-16 09:00:00+01:00,64790.9
2026-02-16 10:00:00+01:00,65825.9
2026-02-16 11:00:00+01:00,67410.6
2026-02-16 12:00:00+01:00,66103.8
2026-02-16 13:00:00+01:00,65364.4
2026-02-16 14:00:00+01:00,63875.8
2026-02-16 15:00:00+01:00,63086.4
2026-02-16 16:00:00+01:00,61324.9
2026-02-16 17:00:00+01:00,63433.7
2026-02-16 18:00:00+01:00,67004.8
2026-02-16 19:00:00+01:00,66170.3
2026-02-16 20:00:00+01:00,62056.3
2026-02-16 21:00:00+01:00,59314.7
2026-02-16 22:00:00+01:00,57346.7
2026-02-16 23:00:00+01:00,53556.7
