,Load_2026
2026-07-29 00:00:00+02:00,43914.4
2026-07-29 01:00:00+02:00,42470.0
2026-07-29 02:00:00+02:00,41706.3
2026-07-29 03:00:00+02:00,41806.8
2026-07-29 04:00:00+02:00,42610.6
2026-07-29 05:00:00+02:00,45316.7
2026-07-29 06:00:00+02:00,51354.2
2026-07-29 07:00:00+02:00,57006.3
2026-07-29 08:00:00+02:00,60033.3
2026-07-29 09:00:00+02:00,61332.7
2026-07-29 10:00:00+02:00,62947.3
2026-07-29 11:00:00+02:00,64900.3
2026-07-29 12:00:00+02:00,63543.7
2026-07-29 13:00:00+02:00,62706.3
2026-07-29 14:00:00+02:00,61651.9
2026-07-29 15:00:00+02:00,59844.1
2026-07-29 16:00:00+02:00,59218.0
2026-07-29 17:00:00+02:00,58540.0
2026-07-29 18:00:00+02:00,57676.7
2026-07-29 19:00:00+02:00,57084.8
2026-07-29 20:00:00+02:00,54893.7
2026-07-29 21:00:00+02:00,53698.1
2026-07-29 22:00:00+02:00,51263.7
2026-07-29 23:00:00+02:00,46948.7
