,Load_2026
2026-06-23 00:00:00+02:00,43618.0
2026-06-23 01:00:00+02:00,42144.3
2026-06-23 02:00:00+02:00,41394.1
2026-06-23 03:00:00+02:00,41560.3
2026-06-23 04:00:00+02:00,42501.3
2026-06-23 05:00:00+02:00,44818.4
2026-06-23 06:00:00+02:00,51507.8
2026-06-23 07:00:00+02:00,57022.2
2026-06-23 08:00:00+02:00,60015.6
2026-06-23 09:00:00+02:00,61559.2
2026-06-23 10:00:00+02:00,62994.7
2026-06-23 11:00:00+02:00,64324.3
2026-06-23 12:00:00+02:00,63920.2
2026-06-23 13:00:00+02:00,63154.1
2026-06-23 14:00:00+02:00,62089.6
2026-06-23 15:00:00+02:00,60760.9
2026-06-23 16:00:00+02:00,59510.1
2026-06-23 17:00:00+02:00,59049.7
2026-06-23 18:00:00+02:00,58754.2
2026-06-23 19:00:00+02:00,58194.3
2026-06-23 20:00:00+02:00,55689.5
2026-06-23 21:00:00+02:00,53479.7
2026-06-23 22:00:00+02:00,51551.9
2026-06-23 23:00:00+02:00,47697.6
