,Load_2026
2026-09-06 00:00:00+02:00,39365.7
2026-09-06 01:00:00+02:00,37577.6
2026-09-06 02:00:00+02:00,36742.7
2026-09-06 03:00:00+02:00,36577.3
2026-09-06 04:00:00+02:00,36411.2
2026-09-06 05:00:00+02:00,36660.4
2026-09-06 06:00:00+02:00,37654.7
2026-09-06 07:00:00+02:00,38928.8
2026-09-06 08:00:00+02:00,41793.7
2026-09-06 09:00:00+02:00,44680.9
2026-09-06 10:00:00+02:00,46940.9
2026-09-06 11:00:00+02:00,49509.9
2026-09-06 12:00:00+02:00,49489.2
2026-09-06 13:00:00+02:00,47839.3
2026-09-06 14:00:00+02:00,46456.5
2026-09-06 15:00:00+02:00,45442.6
2026-09-06 16:00:00+02:00,44913.3
2026-09-06 17:00:00+02:00,45589.4
2026-09-06 18:00:00+02:00,46507.5
2026-09-06 19:00:00+02:00,47042.1
2026-09-06 20:00:00+02:00,48161.3
2026-09-06 21:00:00+02:00,46403.2
2026-09-06 22:00:00+02:00,44814.0
2026-09-06 23:00:00+02:00,41657.5
