,Load_2026
2026-05-03 00:00:00+02:00,39711.3
2026-05-03 01:00:00+02:00,37548.1
2026-05-03 02:00:00+02:00,36408.7
2026-05-03 03:00:00+02:00,36224.5
2026-05-03 04:00:00+02:00,36628.3
2026-05-03 05:00:00+02:00,36605.7
2026-05-03 06:00:00+02:00,36429.6
2026-05-03 07:00:00+02:00,38146.4
2026-05-03 08:00:00+02:00,41052.7
2026-05-03 09:00:00+02:00,43886.6
2026-05-03 10:00:00+02:00,45591.3
2026-05-03 11:00:00+02:00,47695.2
2026-05-03 12:00:00+02:00,47897.3
2026-05-03 13:00:00+02:00,46455.0
2026-05-03 14:00:00+02:00,45156.3
2026-05-03 15:00:00+02:00,44275.1
2026-05-03 16:00:00+02:00,43914.0
2026-05-03 17:00:00+02:00,44987.3
2026-05-03 18:00:00+02:00,46848.5
2026-05-03 19:00:00+02:00,46977.8
2026-05-03 20:00:00+02:00,47006.3
2026-05-03 21:00:00+02:00,47778.6
2026-05-03 22:00:00+02:00,47021.9
2026-05-03 23:00:00+02:00,43209.8
