,Load_2026
2026-08-25 00:00:00+02:00,44609.3
2026-08-25 01:00:00+02:00,43176.3
2026-08-25 02:00:00+02:00,42557.7
2026-08-25 03:00:00+02:00,42563.5
2026-08-25 04:00:00+02:00,43480.3
2026-08-25 05:00:00+02:00,46365.7
2026-08-25 06:00:00+02:00,52738.5
2026-08-25 07:00:00+02:00,57514.0
2026-08-25 08:00:00+02:00,60399.8
2026-08-25 09:00:00+02:00,61640.7
2026-08-25 10:00:00+02:00,63201.2
2026-08-25 11:00:00+02:00,64533.3
2026-08-25 12:00:00+02:00,64401.5
2026-08-25 13:00:00+02:00,63591.1
2026-08-25 14:00:00+02:00,61981.6
2026-08-25 15:00:00+02:00,60910.4
2026-08-25 16:00:00+02:00,58827.0
2026-08-25 17:00:00+02:00,58230.2
2026-08-25 18:00:00+02:00,57824.7
2026-08-25 19:00:00+02:00,57320.7
2026-08-25 20:00:00+02:00,56484.6
2026-08-25 21:00:00+02:00,54303.6
2026-08-25 22:00:00+02:00,50783.2
2026-08-25 23:00:00+02:00,46666.7
