,Load_2026
2026-05-05 00:00:00+02:00,44215.2
2026-05-05 01:00:00+02:00,42929.7
2026-05-05 02:00:00+02:00,42379.5
2026-05-05 03:00:00+02:00,42739.4
2026-05-05 04:00:00+02:00,43682.9
2026-05-05 05:00:00+02:00,46778.5
2026-05-05 06:00:00+02:00,53481.4
2026-05-05 07:00:00+02:00,59121.2
2026-05-05 08:00:00+02:00,62286.3
2026-05-05 09:00:00+02:00,63210.0
2026-05-05 10:00:00+02:00,64533.7
2026-05-05 11:00:00+02:00,65979.8
2026-05-05 12:00:00+02:00,65764.8
2026-05-05 13:00:00+02:00,65133.3
2026-05-05 14:00:00+02:00,63518.3
2026-05-05 15:00:00+02:00,61248.3
2026-05-05 16:00:00+02:00,60782.8
2026-05-05 17:00:00+02:00,60369.6
2026-05-05 18:00:00+02:00,60138.3
2026-05-05 19:00:00+02:00,58926.4
2026-05-05 20:00:00+02:00,57089.3
2026-05-05 21:00:00+02:00,55716.2
2026-05-05 22:00:00+02:00,51980.1
2026-05-05 23:00:00+02:00,47405.7
