,Load_2026
2026-03-26 00:00:00+01:00,48679.0
2026-03-26 01:00:00+01:00,46566.4
2026-03-26 02:00:00+01:00,45609.0
2026-03-26 03:00:00+01:00,46143.8
2026-03-26 04:00:00+01:00,47310.2
2026-03-26 05:00:00+01:00,50290.0
2026-03-26 06:00:00+01:00,55932.7
2026-03-26 07:00:00+01:00,61137.9
2026-03-26 08:00:00+01:00,63199.4
2026-03-26 09:00:00+01:00,64056.6
2026-03-26 10:00:00+01:00,64977.3
2026-03-26 11:00:00+01:00,66022.2
2026-03-26 12:00:00+01:00,65678.3
2026-03-26 13:00:00+01:00,65007.3
2026-03-26 14:00:00+01:00,63553.3
2026-03-26 15:00:00+01:00,62435.4
2026-03-26 16:00:00+01:00,60871.0
2026-03-26 17:00:00+01:00,60625.0
2026-03-26 18:00:00+01:00,62207.7
2026-03-26 19:00:00+01:00,64178.8
2026-03-26 20:00:00+01:00,60482.0
2026-03-26 21:00:00+01:00,57198.7
2026-03-26 22:00:00+01:00,54820.7
2026-03-26 23:00:00+01:00,50602.7
