,Load_2026
2026-04-27 00:00:00+02:00,40797.3
2026-04-27 01:00:00+02:00,39750.9
2026-04-27 02:00:00+02:00,39420.4
2026-04-27 03:00:00+02:00,39770.2
2026-04-27 04:00:00+02:00,41322.7
2026-04-27 05:00:00+02:00,44802.8
2026-04-27 06:00:00+02:00,52355.7
2026-04-27 07:00:00+02:00,58408.6
2026-04-27 08:00:00+02:00,61641.7
2026-04-27 09:00:00+02:00,62709.6
2026-04-27 10:00:00+02:00,63791.6
2026-04-27 11:00:00+02:00,65080.6
2026-04-27 12:00:00+02:00,62737.2
2026-04-27 13:00:00+02:00,64147.1
2026-04-27 14:00:00+02:00,63466.3
2026-04-27 15:00:00+02:00,62522.4
2026-04-27 16:00:00+02:00,61085.9
2026-04-27 17:00:00+02:00,60108.2
2026-04-27 18:00:00+02:00,59288.5
2026-04-27 19:00:00+02:00,58892.3
2026-04-27 20:00:00+02:00,57263.4
2026-04-27 21:00:00+02:00,55564.8
2026-04-27 22:00:00+02:00,51893.9
2026-04-27 23:00:00+02:00,47336.6
