,Load_2024
2024-05-20 00:00:00+02:00,37970.6
2024-05-20 01:00:00+02:00,36464.7
2024-05-20 02:00:00+02:00,35983.6
2024-05-20 03:00:00+02:00,36250.3
2024-05-20 04:00:00+02:00,37215.7
2024-05-20 05:00:00+02:00,39616.7
2024-05-20 06:00:00+02:00,44954.7
2024-05-20 07:00:00+02:00,49625.2
2024-05-20 08:00:00+02:00,52654.4
2024-05-20 09:00:00+02:00,54392.7
2024-05-20 10:00:00+02:00,56116.8
2024-05-20 11:00:00+02:00,57623.9
2024-05-20 12:00:00+02:00,57873.0
2024-05-20 13:00:00+02:00,56976.1
2024-05-20 14:00:00+02:00,55722.4
2024-05-20 15:00:00+02:00,54620.7
2024-05-20 16:00:00+02:00,53212.3
2024-05-20 17:00:00+02:00,52774.0
2024-05-20 18:00:00+02:00,52761.5
2024-05-20 19:00:00+02:00,52694.8
2024-05-20 20:00:00+02:00,51341.1
2024-05-20 21:00:00+02:00,50763.2
2024-05-20 22:00:00+02:00,49341.7
2024-05-20 23:00:00+02:00,45008.3
