,Load_2020
2020-08-03 00:00:00+02:00,38662.7
2020-08-03 01:00:00+02:00,37344.7
2020-08-03 02:00:00+02:00,36805.3
2020-08-03 03:00:00+02:00,37035.5
2020-08-03 04:00:00+02:00,37987.6
2020-08-03 05:00:00+02:00,40782.8
2020-08-03 06:00:00+02:00,46975.5
2020-08-03 07:00:00+02:00,52618.6
2020-08-03 08:00:00+02:00,56315.5
2020-08-03 09:00:00+02:00,48221.0
2020-08-03 10:00:00+02:00,54873.6
2020-08-03 11:00:00+02:00,55757.9
2020-08-03 12:00:00+02:00,49905.7
2020-08-03 13:00:00+02:00,59994.6
2020-08-03 14:00:00+02:00,59494.9
2020-08-03 15:00:00+02:00,58777.4
2020-08-03 16:00:00+02:00,57298.3
2020-08-03 17:00:00+02:00,56402.9
2020-08-03 18:00:00+02:00,56115.8
2020-08-03 19:00:00+02:00,55371.9
2020-08-03 20:00:00+02:00,53119.7
2020-08-03 21:00:00+02:00,51890.7
2020-08-03 22:00:00+02:00,49214.9
2020-08-03 23:00:00+02:00,45200.6
