,Load_2020
2020-05-22 00:00:00+02:00,44656.3
2020-05-22 01:00:00+02:00,42945.2
2020-05-22 02:00:00+02:00,42005.5
2020-05-22 03:00:00+02:00,42125.0
2020-05-22 04:00:00+02:00,42990.7
2020-05-22 05:00:00+02:00,45051.6
2020-05-22 06:00:00+02:00,51740.7
2020-05-22 07:00:00+02:00,57297.5
2020-05-22 08:00:00+02:00,60249.3
2020-05-22 09:00:00+02:00,60961.7
2020-05-22 10:00:00+02:00,62236.1
2020-05-22 11:00:00+02:00,63085.8
2020-05-22 12:00:00+02:00,62282.4
2020-05-22 13:00:00+02:00,61133.7
2020-05-22 14:00:00+02:00,59217.8
2020-05-22 15:00:00+02:00,57526.7
2020-05-22 16:00:00+02:00,56302.7
2020-05-22 17:00:00+02:00,55918.0
2020-05-22 18:00:00+02:00,55447.3
2020-05-22 19:00:00+02:00,54609.4
2020-05-22 20:00:00+02:00,52571.9
2020-05-22 21:00:00+02:00,51440.8
2020-05-22 22:00:00+02:00,49911.9
2020-05-22 23:00:00+02:00,46231.7
