,Load_2020
2020-04-05 00:00:00+02:00,41344.4
2020-04-05 01:00:00+02:00,39524.7
2020-04-05 02:00:00+02:00,38484.8
2020-04-05 03:00:00+02:00,38279.8
2020-04-05 04:00:00+02:00,38580.5
2020-04-05 05:00:00+02:00,38534.7
2020-04-05 06:00:00+02:00,37936.3
2020-04-05 07:00:00+02:00,38900.9
2020-04-05 08:00:00+02:00,41679.5
2020-04-05 09:00:00+02:00,44389.1
2020-04-05 10:00:00+02:00,46411.3
2020-04-05 11:00:00+02:00,48330.9
2020-04-05 12:00:00+02:00,48296.3
2020-04-05 13:00:00+02:00,46408.9
2020-04-05 14:00:00+02:00,44820.4
2020-04-05 15:00:00+02:00,43491.5
2020-04-05 16:00:00+02:00,42969.4
2020-04-05 17:00:00+02:00,43642.1
2020-04-05 18:00:00+02:00,44990.3
2020-04-05 19:00:00+02:00,46596.3
2020-04-05 20:00:00+02:00,48100.6
2020-04-05 21:00:00+02:00,47578.7
2020-04-05 22:00:00+02:00,46967.9
2020-04-05 23:00:00+02:00,43868.0
