,Load_2020
2020-08-15 00:00:00+02:00,41420.0
2020-08-15 01:00:00+02:00,39673.1
2020-08-15 02:00:00+02:00,38552.5
2020-08-15 03:00:00+02:00,38318.6
2020-08-15 04:00:00+02:00,38107.9
2020-08-15 05:00:00+02:00,38682.3
2020-08-15 06:00:00+02:00,40167.6
2020-08-15 07:00:00+02:00,42698.9
2020-08-15 08:00:00+02:00,45790.7
2020-08-15 09:00:00+02:00,48621.8
2020-08-15 10:00:00+02:00,50197.7
2020-08-15 11:00:00+02:00,51101.3
2020-08-15 12:00:00+02:00,50699.2
2020-08-15 13:00:00+02:00,49091.4
2020-08-15 14:00:00+02:00,47821.6
2020-08-15 15:00:00+02:00,47126.7
2020-08-15 16:00:00+02:00,46397.6
2020-08-15 17:00:00+02:00,46596.9
2020-08-15 18:00:00+02:00,46569.3
2020-08-15 19:00:00+02:00,46041.6
2020-08-15 20:00:00+02:00,44453.4
2020-08-15 21:00:00+02:00,44324.3
2020-08-15 22:00:00+02:00,42660.7
2020-08-15 23:00:00+02:00,39824.4
