,Load_2020
2020-12-17 00:00:00+01:00,48339.8
2020-12-17 01:00:00+01:00,46429.1
2020-12-17 02:00:00+01:00,45590.7
2020-12-17 03:00:00+01:00,45979.4
2020-12-17 04:00:00+01:00,47061.3
2020-12-17 05:00:00+01:00,49839.7
2020-12-17 06:00:00+01:00,57053.8
2020-12-17 07:00:00+01:00,63689.1
2020-12-17 08:00:00+01:00,65914.9
2020-12-17 09:00:00+01:00,65760.1
2020-12-17 10:00:00+01:00,66305.3
2020-12-17 11:00:00+01:00,67006.7
2020-12-17 12:00:00+01:00,66607.1
2020-12-17 13:00:00+01:00,65824.4
2020-12-17 14:00:00+01:00,64724.3
2020-12-17 15:00:00+01:00,64038.0
2020-12-17 16:00:00+01:00,65364.8
2020-12-17 17:00:00+01:00,67040.0
2020-12-17 18:00:00+01:00,66369.2
2020-12-17 19:00:00+01:00,64549.9
2020-12-17 20:00:00+01:00,61247.7
2020-12-17 21:00:00+01:00,57946.2
2020-12-17 22:00:00+01:00,55632.2
2020-12-17 23:00:00+01:00,51431.7
