,Load_2020
2020-03-05 00:00:00+01:00,51250.1
2020-03-05 01:00:00+01:00,49680.8
2020-03-05 02:00:00+01:00,48894.7
2020-03-05 03:00:00+01:00,49105.6
2020-03-05 04:00:00+01:00,50204.8
2020-03-05 05:00:00+01:00,52738.2
2020-03-05 06:00:00+01:00,58881.6
2020-03-05 07:00:00+01:00,63667.3
2020-03-05 08:00:00+01:00,65407.8
2020-03-05 09:00:00+01:00,65234.6
2020-03-05 10:00:00+01:00,66177.4
2020-03-05 11:00:00+01:00,66817.0
2020-03-05 12:00:00+01:00,66423.8
2020-03-05 13:00:00+01:00,65176.3
2020-03-05 14:00:00+01:00,64454.4
2020-03-05 15:00:00+01:00,63980.4
2020-03-05 16:00:00+01:00,62685.5
2020-03-05 17:00:00+01:00,62821.2
2020-03-05 18:00:00+01:00,66221.8
2020-03-05 19:00:00+01:00,66848.9
2020-03-05 20:00:00+01:00,62888.3
2020-03-05 21:00:00+01:00,60109.1
2020-03-05 22:00:00+01:00,57887.3
2020-03-05 23:00:00+01:00,54690.1
