,Load_2021
2021-02-23 00:00:00+01:00,51579.1
2021-02-23 01:00:00+01:00,49593.1
2021-02-23 02:00:00+01:00,48817.7
2021-02-23 03:00:00+01:00,48942.0
2021-02-23 04:00:00+01:00,49918.5
2021-02-23 05:00:00+01:00,52594.2
2021-02-23 06:00:00+01:00,59853.8
2021-02-23 07:00:00+01:00,64820.9
2021-02-23 08:00:00+01:00,66221.0
2021-02-23 09:00:00+01:00,67083.3
2021-02-23 10:00:00+01:00,67832.3
2021-02-23 11:00:00+01:00,69220.3
2021-02-23 12:00:00+01:00,68749.9
2021-02-23 13:00:00+01:00,68293.3
2021-02-23 14:00:00+01:00,67164.5
2021-02-23 15:00:00+01:00,66235.2
2021-02-23 16:00:00+01:00,64851.4
2021-02-23 17:00:00+01:00,65402.2
2021-02-23 18:00:00+01:00,68694.3
2021-02-23 19:00:00+01:00,67403.2
2021-02-23 20:00:00+01:00,63521.1
2021-02-23 21:00:00+01:00,60542.2
2021-02-23 22:00:00+01:00,58136.2
2021-02-23 23:00:00+01:00,54042.3
