,Load_2021
2021-05-22 00:00:00+02:00,41469.1
2021-05-22 01:00:00+02:00,39610.3
2021-05-22 02:00:00+02:00,38167.5
2021-05-22 03:00:00+02:00,37762.0
2021-05-22 04:00:00+02:00,38020.7
2021-05-22 05:00:00+02:00,38335.1
2021-05-22 06:00:00+02:00,39717.5
2021-05-22 07:00:00+02:00,43183.6
2021-05-22 08:00:00+02:00,46918.4
2021-05-22 09:00:00+02:00,49664.8
2021-05-22 10:00:00+02:00,50902.8
2021-05-22 11:00:00+02:00,51270.2
2021-05-22 12:00:00+02:00,50584.3
2021-05-22 13:00:00+02:00,49176.7
2021-05-22 14:00:00+02:00,47951.4
2021-05-22 15:00:00+02:00,46895.2
2021-05-22 16:00:00+02:00,45875.2
2021-05-22 17:00:00+02:00,46020.3
2021-05-22 18:00:00+02:00,45886.6
2021-05-22 19:00:00+02:00,45174.8
2021-05-22 20:00:00+02:00,43580.8
2021-05-22 21:00:00+02:00,42830.3
2021-05-22 22:00:00+02:00,42279.4
2021-05-22 23:00:00+02:00,39147.3
