,Load_2021
2021-01-22 00:00:00+01:00,52351.3
2021-01-22 01:00:00+01:00,50445.0
2021-01-22 02:00:00+01:00,49230.0
2021-01-22 03:00:00+01:00,49034.7
2021-01-22 04:00:00+01:00,49654.0
2021-01-22 05:00:00+01:00,52086.0
2021-01-22 06:00:00+01:00,58694.3
2021-01-22 07:00:00+01:00,64374.3
2021-01-22 08:00:00+01:00,67329.3
2021-01-22 09:00:00+01:00,67499.7
2021-01-22 10:00:00+01:00,68139.3
2021-01-22 11:00:00+01:00,67862.7
2021-01-22 12:00:00+01:00,67260.7
2021-01-22 13:00:00+01:00,65894.0
2021-01-22 14:00:00+01:00,64709.7
2021-01-22 15:00:00+01:00,64122.3
2021-01-22 16:00:00+01:00,64187.7
2021-01-22 17:00:00+01:00,67188.7
2021-01-22 18:00:00+01:00,67492.0
2021-01-22 19:00:00+01:00,64504.0
2021-01-22 20:00:00+01:00,61129.3
2021-01-22 21:00:00+01:00,58632.0
2021-01-22 22:00:00+01:00,57232.3
2021-01-22 23:00:00+01:00,54429.3
