,Load_2023
2023-07-23 00:00:00+02:00,38405.9
2023-07-23 01:00:00+02:00,36638.3
2023-07-23 02:00:00+02:00,35527.8
2023-07-23 03:00:00+02:00,34883.4
2023-07-23 04:00:00+02:00,34568.5
2023-07-23 05:00:00+02:00,34304.6
2023-07-23 06:00:00+02:00,34940.0
2023-07-23 07:00:00+02:00,36970.6
2023-07-23 08:00:00+02:00,39830.7
2023-07-23 09:00:00+02:00,42324.9
2023-07-23 10:00:00+02:00,44558.2
2023-07-23 11:00:00+02:00,46761.0
2023-07-23 12:00:00+02:00,46803.4
2023-07-23 13:00:00+02:00,45698.6
2023-07-23 14:00:00+02:00,44313.8
2023-07-23 15:00:00+02:00,43083.7
2023-07-23 16:00:00+02:00,43336.3
2023-07-23 17:00:00+02:00,44491.2
2023-07-23 18:00:00+02:00,45189.7
2023-07-23 19:00:00+02:00,45127.9
2023-07-23 20:00:00+02:00,44684.9
2023-07-23 21:00:00+02:00,44812.1
2023-07-23 22:00:00+02:00,45277.6
2023-07-23 23:00:00+02:00,42095.9
