,Load_2023
2023-05-25 00:00:00+02:00,44073.8
2023-05-25 01:00:00+02:00,42361.7
2023-05-25 02:00:00+02:00,41610.7
2023-05-25 03:00:00+02:00,41784.8
2023-05-25 04:00:00+02:00,42709.3
2023-05-25 05:00:00+02:00,44649.7
2023-05-25 06:00:00+02:00,50647.6
2023-05-25 07:00:00+02:00,56177.3
2023-05-25 08:00:00+02:00,59086.9
2023-05-25 09:00:00+02:00,59706.8
2023-05-25 10:00:00+02:00,61519.1
2023-05-25 11:00:00+02:00,63063.4
2023-05-25 12:00:00+02:00,62154.0
2023-05-25 13:00:00+02:00,61678.5
2023-05-25 14:00:00+02:00,60565.7
2023-05-25 15:00:00+02:00,59236.8
2023-05-25 16:00:00+02:00,57833.0
2023-05-25 17:00:00+02:00,57263.4
2023-05-25 18:00:00+02:00,56641.3
2023-05-25 19:00:00+02:00,56107.7
2023-05-25 20:00:00+02:00,54063.5
2023-05-25 21:00:00+02:00,52726.6
2023-05-25 22:00:00+02:00,50179.3
2023-05-25 23:00:00+02:00,46089.7
