,Load_2023
2023-09-26 00:00:00+02:00,43947.6
2023-09-26 01:00:00+02:00,42310.0
2023-09-26 02:00:00+02:00,41417.3
2023-09-26 03:00:00+02:00,41579.0
2023-09-26 04:00:00+02:00,42665.7
2023-09-26 05:00:00+02:00,45697.6
2023-09-26 06:00:00+02:00,53449.3
2023-09-26 07:00:00+02:00,56714.6
2023-09-26 08:00:00+02:00,61929.7
2023-09-26 09:00:00+02:00,62109.3
2023-09-26 10:00:00+02:00,62853.4
2023-09-26 11:00:00+02:00,64059.6
2023-09-26 12:00:00+02:00,63423.8
2023-09-26 13:00:00+02:00,62871.1
2023-09-26 14:00:00+02:00,60401.7
2023-09-26 15:00:00+02:00,58806.6
2023-09-26 16:00:00+02:00,57718.9
2023-09-26 17:00:00+02:00,57405.2
2023-09-26 18:00:00+02:00,57503.1
2023-09-26 19:00:00+02:00,59513.2
2023-09-26 20:00:00+02:00,58069.8
2023-09-26 21:00:00+02:00,53548.5
2023-09-26 22:00:00+02:00,49235.2
2023-09-26 23:00:00+02:00,45021.7
