,Load_2023
2023-05-14 00:00:00+02:00,39233.4
2023-05-14 01:00:00+02:00,37156.3
2023-05-14 02:00:00+02:00,35762.8
2023-05-14 03:00:00+02:00,35170.9
2023-05-14 04:00:00+02:00,35531.4
2023-05-14 05:00:00+02:00,35820.5
2023-05-14 06:00:00+02:00,36094.7
2023-05-14 07:00:00+02:00,38734.8
2023-05-14 08:00:00+02:00,42539.6
2023-05-14 09:00:00+02:00,45935.7
2023-05-14 10:00:00+02:00,47897.3
2023-05-14 11:00:00+02:00,49907.0
2023-05-14 12:00:00+02:00,49547.8
2023-05-14 13:00:00+02:00,47865.3
2023-05-14 14:00:00+02:00,45848.5
2023-05-14 15:00:00+02:00,44812.3
2023-05-14 16:00:00+02:00,44078.7
2023-05-14 17:00:00+02:00,44832.7
2023-05-14 18:00:00+02:00,45718.3
2023-05-14 19:00:00+02:00,46469.7
2023-05-14 20:00:00+02:00,46222.7
2023-05-14 21:00:00+02:00,47202.5
2023-05-14 22:00:00+02:00,46745.3
2023-05-14 23:00:00+02:00,42942.4
