,Load_2023
2023-10-10 00:00:00+02:00,44911.0
2023-10-10 01:00:00+02:00,43325.2
2023-10-10 02:00:00+02:00,42552.0
2023-10-10 03:00:00+02:00,42869.3
2023-10-10 04:00:00+02:00,43908.3
2023-10-10 05:00:00+02:00,47329.1
2023-10-10 06:00:00+02:00,55665.3
2023-10-10 07:00:00+02:00,61917.5
2023-10-10 08:00:00+02:00,63762.1
2023-10-10 09:00:00+02:00,64020.3
2023-10-10 10:00:00+02:00,64899.1
2023-10-10 11:00:00+02:00,66143.3
2023-10-10 12:00:00+02:00,65815.9
2023-10-10 13:00:00+02:00,65349.8
2023-10-10 14:00:00+02:00,63618.6
2023-10-10 15:00:00+02:00,62176.6
2023-10-10 16:00:00+02:00,60303.7
2023-10-10 17:00:00+02:00,60934.3
2023-10-10 18:00:00+02:00,62360.7
2023-10-10 19:00:00+02:00,64161.7
2023-10-10 20:00:00+02:00,60712.3
2023-10-10 21:00:00+02:00,56557.7
2023-10-10 22:00:00+02:00,52549.8
2023-10-10 23:00:00+02:00,47964.1
