,Load_2023
2023-07-17 00:00:00+02:00,40391.8
2023-07-17 01:00:00+02:00,38852.5
2023-07-17 02:00:00+02:00,37830.9
2023-07-17 03:00:00+02:00,37814.5
2023-07-17 04:00:00+02:00,38841.3
2023-07-17 05:00:00+02:00,41868.3
2023-07-17 06:00:00+02:00,49418.7
2023-07-17 07:00:00+02:00,55533.7
2023-07-17 08:00:00+02:00,59384.8
2023-07-17 09:00:00+02:00,60548.8
2023-07-17 10:00:00+02:00,62092.3
2023-07-17 11:00:00+02:00,63917.8
2023-07-17 12:00:00+02:00,63594.6
2023-07-17 13:00:00+02:00,62782.7
2023-07-17 14:00:00+02:00,61484.3
2023-07-17 15:00:00+02:00,60197.9
2023-07-17 16:00:00+02:00,58773.7
2023-07-17 17:00:00+02:00,58601.3
2023-07-17 18:00:00+02:00,58221.5
2023-07-17 19:00:00+02:00,57740.3
2023-07-17 20:00:00+02:00,55311.4
2023-07-17 21:00:00+02:00,53216.3
2023-07-17 22:00:00+02:00,51004.7
2023-07-17 23:00:00+02:00,46762.5
