,Load_2023
2023-10-07 00:00:00+02:00,41200.5
2023-10-07 01:00:00+02:00,39324.3
2023-10-07 02:00:00+02:00,38198.7
2023-10-07 03:00:00+02:00,37907.2
2023-10-07 04:00:00+02:00,37975.1
2023-10-07 05:00:00+02:00,38251.7
2023-10-07 06:00:00+02:00,39717.3
2023-10-07 07:00:00+02:00,41957.5
2023-10-07 08:00:00+02:00,45071.4
2023-10-07 09:00:00+02:00,47851.3
2023-10-07 10:00:00+02:00,49720.1
2023-10-07 11:00:00+02:00,51329.6
2023-10-07 12:00:00+02:00,51363.5
2023-10-07 13:00:00+02:00,49796.6
2023-10-07 14:00:00+02:00,47908.5
2023-10-07 15:00:00+02:00,46963.9
2023-10-07 16:00:00+02:00,46642.3
2023-10-07 17:00:00+02:00,47032.6
2023-10-07 18:00:00+02:00,48572.6
2023-10-07 19:00:00+02:00,50870.3
2023-10-07 20:00:00+02:00,48306.1
2023-10-07 21:00:00+02:00,45380.1
2023-10-07 22:00:00+02:00,43425.2
2023-10-07 23:00:00+02:00,40816.4
