,Load_2023
2023-10-11 00:00:00+02:00,44892.1
2023-10-11 01:00:00+02:00,43539.7
2023-10-11 02:00:00+02:00,42771.3
2023-10-11 03:00:00+02:00,43004.7
2023-10-11 04:00:00+02:00,44008.1
2023-10-11 05:00:00+02:00,47360.7
2023-10-11 06:00:00+02:00,55669.3
2023-10-11 07:00:00+02:00,61177.9
2023-10-11 08:00:00+02:00,62800.7
2023-10-11 09:00:00+02:00,62173.8
2023-10-11 10:00:00+02:00,63693.3
2023-10-11 11:00:00+02:00,64573.3
2023-10-11 12:00:00+02:00,63996.5
2023-10-11 13:00:00+02:00,63622.1
2023-10-11 14:00:00+02:00,62694.0
2023-10-11 15:00:00+02:00,61698.3
2023-10-11 16:00:00+02:00,60709.3
2023-10-11 17:00:00+02:00,60598.8
2023-10-11 18:00:00+02:00,62276.9
2023-10-11 19:00:00+02:00,64174.6
2023-10-11 20:00:00+02:00,60531.9
2023-10-11 21:00:00+02:00,56672.0
2023-10-11 22:00:00+02:00,52873.5
2023-10-11 23:00:00+02:00,48616.6
