,Load_2023
2023-07-22 00:00:00+02:00,43502.5
2023-07-22 01:00:00+02:00,41123.8
2023-07-22 02:00:00+02:00,40024.8
2023-07-22 03:00:00+02:00,39491.5
2023-07-22 04:00:00+02:00,39393.1
2023-07-22 05:00:00+02:00,39122.2
2023-07-22 06:00:00+02:00,41208.9
2023-07-22 07:00:00+02:00,44180.7
2023-07-22 08:00:00+02:00,47664.8
2023-07-22 09:00:00+02:00,50492.3
2023-07-22 10:00:00+02:00,52354.3
2023-07-22 11:00:00+02:00,53493.1
2023-07-22 12:00:00+02:00,53016.1
2023-07-22 13:00:00+02:00,51389.4
2023-07-22 14:00:00+02:00,49896.8
2023-07-22 15:00:00+02:00,49095.8
2023-07-22 16:00:00+02:00,48389.1
2023-07-22 17:00:00+02:00,48148.7
2023-07-22 18:00:00+02:00,48194.9
2023-07-22 19:00:00+02:00,47331.3
2023-07-22 20:00:00+02:00,45445.9
2023-07-22 21:00:00+02:00,44394.6
2023-07-22 22:00:00+02:00,43942.1
2023-07-22 23:00:00+02:00,41341.4
