,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-11-12 00:00:00+01:00,5533.8,1008.8,18866.2,204.0,127.1,93.8,573.9,56.8,12062.4,0.0,8324.0,0.0,7000.4,48661.0,49991.0,697.0,8038.0
2013-11-12 01:00:00+01:00,4985.2,976.9,18548.5,204.0,135.1,38.1,572.4,28.8,12066.2,0.0,8625.0,0.0,7267.9,47337.0,48398.0,825.0,7941.0
2013-11-12 02:00:00+01:00,4974.8,933.8,17940.1,204.0,150.2,16.4,571.2,21.3,12068.4,0.0,8633.0,0.0,7486.8,47480.0,47628.0,922.0,7814.0
2013-11-12 03:00:00+01:00,5130.2,921.1,18420.6,204.0,192.1,13.0,569.7,26.5,12053.8,0.0,8675.0,0.0,7707.8,48053.0,47915.0,958.0,7959.0
2013-11-12 04:00:00+01:00,5252.8,929.9,18866.4,277.2,189.0,21.3,562.5,20.8,12065.8,0.0,8354.3,0.0,7717.4,48873.0,48761.0,1113.0,7940.0
2013-11-12 05:00:00+01:00,6682.2,994.9,19178.6,361.2,158.0,104.7,564.4,39.5,12099.4,0.0,8139.0,0.0,7707.4,51902.0,51298.0,951.0,8475.0
2013-11-12 06:00:00+01:00,10258.3,1128.7,19154.7,455.1,187.1,773.7,567.5,68.6,12110.2,0.4,8200.6,3.6,7696.0,58299.0,58147.0,542.0,7331.0
2013-11-12 07:00:00+01:00,12065.9,1369.5,19363.0,552.4,192.8,934.9,566.5,162.3,12121.2,156.4,8197.4,183.1,7464.1,64366.0,63782.0,989.0,6469.0
2013-11-12 08:00:00+01:00,12111.8,1527.5,19429.0,569.8,206.1,1147.0,565.7,210.7,12152.9,1911.8,7792.5,1531.7,7240.8,65281.0,64511.0,1034.0,6919.0
2013-11-12 09:00:00+01:00,11709.6,1539.8,19260.8,604.7,185.0,761.7,566.3,317.3,12154.8,5319.8,6801.4,3939.3,6876.8,65216.0,64341.0,749.0,7478.0
2013-11-12 10:00:00+01:00,11961.5,1602.7,18797.1,807.1,192.0,613.1,568.0,331.5,12152.5,7814.7,6054.6,6391.8,6328.3,66309.0,64743.0,721.0,7608.0
2013-11-12 11:00:00+01:00,12274.7,1647.4,18579.3,907.7,186.1,971.3,569.6,220.7,12146.3,9203.4,5477.1,7895.7,5765.2,67065.0,66203.0,1143.0,8107.0
2013-11-12 12:00:00+01:00,12586.9,1719.8,18492.3,871.7,178.1,696.5,570.8,128.0,12143.2,8733.7,4503.0,7570.7,5154.2,66558.0,65181.0,1034.0,7645.0
2013-11-12 13:00:00+01:00,13024.3,1737.7,18693.1,798.2,158.1,774.7,570.8,161.3,12143.8,7056.5,3980.4,6054.3,4629.6,65501.0,64585.0,1466.0,7377.0
2013-11-12 14:00:00+01:00,13388.0,1790.1,18737.3,729.1,157.9,1005.0,570.2,164.4,12137.6,4725.5,3408.3,4006.2,4113.7,64162.0,64503.0,2615.0,6524.0
2013-11-12 15:00:00+01:00,12670.4,1965.8,18830.7,843.8,54.9,1791.4,566.2,286.9,12134.7,1902.2,3025.0,1744.0,3633.5,63408.0,64101.0,3318.0,3368.0
2013-11-12 16:00:00+01:00,12657.3,2270.1,19198.9,905.3,56.0,2272.4,567.4,476.5,12137.9,273.4,2764.5,269.6,3223.8,63180.0,64556.0,3531.0,3218.0
2013-11-12 17:00:00+01:00,12633.9,2677.9,19386.7,922.4,55.0,2678.9,566.9,630.9,12142.1,0.9,2628.0,0.9,2960.3,66330.0,67677.0,3428.0,1689.0
2013-11-12 18:00:00+01:00,12788.5,2800.5,19509.9,925.3,55.1,2858.0,566.1,675.0,12146.0,0.0,2502.0,0.0,2848.2,66354.0,67288.0,2074.0,1613.0
2013-11-12 19:00:00+01:00,12880.5,2732.1,19488.0,891.8,55.1,1955.2,564.5,487.5,12145.2,0.0,2540.0,0.0,2850.0,64965.0,65317.0,2196.0,2002.0
2013-11-12 20:00:00+01:00,12652.6,1956.3,19082.3,792.3,55.0,884.1,564.4,280.2,12142.1,0.0,2643.6,0.0,3009.2,60540.0,61273.0,2671.0,4978.0
2013-11-12 21:00:00+01:00,12403.5,1375.8,18816.2,435.1,54.0,718.3,564.3,195.1,12138.6,0.0,3089.9,0.0,3231.0,57453.0,58106.0,2471.0,7208.0
2013-11-12 22:00:00+01:00,11498.9,1154.4,18666.8,204.0,56.1,371.5,563.1,115.3,12141.7,0.0,3398.2,0.0,3470.6,54485.0,55281.0,1872.0,7983.0
2013-11-12 23:00:00+01:00,9707.0,1092.2,18436.3,204.0,58.1,265.7,563.3,118.0,12138.7,0.0,3385.8,0.0,3607.6,49863.0,50750.0,432.0,8140.0
