,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-06-02 00:00:00+02:00,1455.7,702.8,10986.7,171.0,184.0,196.4,264.3,136.6,7787.6,0.0,14187.2,0.0,13885.4,39354.0,39485.0,918.0,4846.0
2013-06-02 01:00:00+02:00,1446.5,701.8,9720.3,171.0,169.0,118.7,484.4,85.4,7715.5,0.0,14089.6,0.0,13805.3,37325.0,36933.0,304.0,4996.0
2013-06-02 02:00:00+02:00,1290.0,699.6,9331.7,171.0,139.0,101.7,466.0,51.6,7634.6,0.0,14617.6,0.0,13700.8,36926.0,36460.0,243.0,4981.0
2013-06-02 03:00:00+02:00,1281.1,699.7,9375.7,171.0,158.0,113.4,438.0,50.2,7679.1,0.0,14482.8,0.0,13681.3,37432.0,36473.0,71.0,5202.0
2013-06-02 04:00:00+02:00,1281.7,712.3,9659.3,171.0,176.0,101.6,399.6,45.2,7722.8,1.8,14814.5,2.1,13768.5,38172.0,37449.0,483.0,4927.0
2013-06-02 05:00:00+02:00,1291.1,728.5,9560.7,171.0,175.1,95.5,363.9,49.8,7783.7,91.6,14549.3,109.9,13905.6,37428.0,37477.0,666.0,4858.0
2013-06-02 06:00:00+02:00,1265.0,734.0,9563.2,171.0,174.1,158.1,333.0,51.0,7694.8,486.6,14674.6,614.8,14041.8,36746.0,37466.0,513.0,5372.0
2013-06-02 07:00:00+02:00,1268.7,737.2,9465.9,171.0,190.1,54.3,317.2,89.6,7781.8,1483.6,14811.9,1997.6,14235.7,38067.0,38677.0,977.0,5407.0
2013-06-02 08:00:00+02:00,1237.3,757.4,9792.7,171.0,184.1,212.8,295.9,98.3,7813.9,3366.0,16039.5,4087.8,14477.3,40889.0,41478.0,876.0,6132.0
2013-06-02 09:00:00+02:00,1364.5,759.9,9738.0,170.0,160.4,83.1,271.3,54.0,7752.0,5590.6,16383.6,6574.5,14580.1,43562.0,43683.0,1906.0,5995.0
2013-06-02 10:00:00+02:00,1380.3,756.5,9804.8,169.0,159.6,272.0,271.0,53.4,7394.8,8349.2,16656.0,9047.7,14608.4,45871.0,46176.0,1523.0,6163.0
2013-06-02 11:00:00+02:00,1281.3,750.5,9927.7,169.0,172.2,1028.2,278.9,79.2,7165.2,10776.0,16587.4,11248.5,14559.2,48590.0,48204.0,1112.0,6080.0
2013-06-02 12:00:00+02:00,1260.1,749.3,9858.1,169.0,176.6,603.2,275.2,125.3,7243.3,12132.4,16253.4,12641.4,14498.4,48527.0,48151.0,64.0,2794.0
2013-06-02 13:00:00+02:00,1254.9,737.3,9246.6,170.0,176.7,518.7,261.6,127.7,7165.5,12657.3,16427.8,13014.2,14448.8,47318.0,46622.0,0.0,7704.0
2013-06-02 14:00:00+02:00,1248.3,745.3,9396.2,170.0,191.6,122.7,245.4,94.3,7110.7,12223.4,16578.9,12552.3,14527.7,45514.0,45471.0,0.0,7515.0
2013-06-02 15:00:00+02:00,1260.0,744.7,9495.8,170.0,178.6,229.4,249.0,189.0,7206.3,11185.3,16147.8,11441.5,14514.8,44551.0,44050.0,0.0,7157.0
2013-06-02 16:00:00+02:00,1267.8,736.6,9859.9,170.0,175.3,307.6,238.2,347.1,7252.4,9403.2,15609.2,9355.0,14323.4,43730.0,43579.0,209.0,6449.0
2013-06-02 17:00:00+02:00,1250.4,725.1,10819.9,170.0,188.1,166.4,232.8,289.8,7453.4,6988.4,15763.6,6860.5,13958.8,44759.0,44815.0,2001.0,5478.0
2013-06-02 18:00:00+02:00,1359.0,692.0,12132.1,170.0,192.1,613.4,229.1,136.9,7431.7,4507.8,15072.5,4253.2,13271.8,46432.0,46343.0,3595.0,4874.0
2013-06-02 19:00:00+02:00,1812.5,677.5,12898.0,170.0,190.1,1120.5,241.6,200.0,7715.1,2359.6,14152.1,2013.6,12318.3,45970.0,46741.0,3629.0,4521.0
2013-06-02 20:00:00+02:00,2272.6,670.1,13366.3,170.0,194.1,1367.6,246.9,540.2,7764.2,849.8,12946.6,581.0,11412.9,45017.0,45949.0,3003.0,4290.0
2013-06-02 21:00:00+02:00,2625.1,692.8,13506.5,171.0,199.0,1970.2,235.6,614.7,7787.7,110.2,11345.8,60.3,10614.6,44816.0,45815.0,4156.0,3982.0
2013-06-02 22:00:00+02:00,2526.0,713.4,13420.9,171.0,203.0,3323.0,239.3,882.3,7800.5,0.0,10549.6,0.5,10137.0,45121.0,46858.0,2694.0,3748.0
2013-06-02 23:00:00+02:00,2514.0,701.5,13424.3,171.0,209.5,1117.5,246.5,678.6,7814.4,0.0,10274.4,0.0,9866.0,42074.0,43893.0,3636.0,1381.0
