,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-05-18 00:00:00+02:00,5779.6,514.0,14117.5,172.0,158.1,368.6,716.0,226.7,9151.9,0.0,4547.9,0.0,6135.5,41426.0,40646.0,2850.0,3585.0
2013-05-18 01:00:00+02:00,3403.6,449.1,13828.7,172.0,154.7,164.5,719.0,64.5,9108.0,0.0,4986.5,0.0,5951.1,38633.0,39021.0,4369.0,3727.0
2013-05-18 02:00:00+02:00,2098.6,450.3,13565.4,172.0,156.6,244.2,717.7,93.2,9100.7,0.0,4460.3,0.0,5858.7,37332.0,37944.0,5057.0,3378.0
2013-05-18 03:00:00+02:00,2038.4,453.4,13493.5,172.0,154.6,276.7,716.4,117.7,9101.5,0.0,4134.5,0.0,5780.2,37148.0,37511.0,5080.0,3307.0
2013-05-18 04:00:00+02:00,2305.5,455.4,13526.7,172.0,154.1,358.0,716.3,127.7,9108.1,0.0,4077.3,3.1,5751.3,37004.0,37620.0,5152.0,3276.0
2013-05-18 05:00:00+02:00,2446.5,433.7,13808.1,172.0,181.0,235.7,714.6,222.6,9102.1,90.3,4001.9,121.9,5709.6,37312.0,38193.0,5541.0,3482.0
2013-05-18 06:00:00+02:00,2316.1,372.7,14158.9,172.0,185.4,506.3,712.3,161.3,9117.6,619.5,3967.6,906.0,5735.5,38346.0,38931.0,5352.0,3846.0
2013-05-18 07:00:00+02:00,2316.8,369.9,14029.3,170.0,194.9,757.1,709.3,230.4,9115.2,2091.2,4043.8,2951.2,5691.6,41830.0,41643.0,5650.0,3428.0
2013-05-18 08:00:00+02:00,2837.8,362.4,13864.1,169.0,195.0,1401.3,704.6,200.0,9110.9,4457.3,4016.2,6038.9,5574.8,46307.0,45431.0,5492.0,3231.0
2013-05-18 09:00:00+02:00,3505.7,371.9,13545.9,170.0,195.1,996.8,704.5,414.4,9106.2,7252.2,4233.4,9603.0,5481.8,49533.0,47652.0,5237.0,2973.0
2013-05-18 10:00:00+02:00,4210.3,412.3,13475.5,170.0,202.4,941.2,703.7,411.2,9100.2,10065.3,4335.6,12941.1,5405.3,51877.0,49309.0,4394.0,3251.0
2013-05-18 11:00:00+02:00,3684.3,441.4,13481.0,170.0,206.5,1030.9,701.5,444.5,9094.1,12434.0,4175.8,15668.5,5146.3,53482.0,50305.0,4261.0,1657.0
2013-05-18 12:00:00+02:00,3584.1,431.8,13076.4,171.0,208.4,513.2,702.1,153.4,8787.6,14106.2,4260.8,17491.8,4889.4,52782.0,50072.0,3413.0,1679.0
2013-05-18 13:00:00+02:00,3881.9,433.2,12590.6,170.0,207.2,585.9,702.1,165.4,8603.4,15195.6,3905.6,18412.8,4603.0,51441.0,48514.0,3377.0,2342.0
2013-05-18 14:00:00+02:00,3768.7,443.3,12781.7,170.0,207.9,418.5,702.4,215.4,8594.2,15499.6,3746.0,18261.4,4230.2,50016.0,47045.0,2540.0,5548.0
2013-05-18 15:00:00+02:00,3729.8,442.0,12817.2,170.0,199.9,355.7,704.0,151.6,8593.4,14871.1,3512.8,16771.7,3555.4,48255.0,45993.0,2580.0,5871.0
2013-05-18 16:00:00+02:00,3473.3,460.5,12676.4,170.0,182.0,351.6,703.9,164.5,8647.5,13092.7,3610.8,13812.6,2874.8,47542.0,44298.0,3466.0,5323.0
2013-05-18 17:00:00+02:00,3771.4,532.7,13397.4,169.0,196.3,448.3,701.2,145.2,8874.1,9973.1,3244.7,9987.7,2303.0,47879.0,44478.0,3759.0,3989.0
2013-05-18 18:00:00+02:00,4146.0,548.5,13463.6,170.0,205.5,908.5,696.4,151.6,8927.8,5966.5,2522.0,5827.2,1849.3,49122.0,43661.0,3776.0,2893.0
2013-05-18 19:00:00+02:00,4433.4,545.2,13564.5,170.0,206.6,1416.4,690.4,177.7,8944.4,2564.1,2214.2,2390.9,1547.0,48987.0,42917.0,6578.0,2493.0
2013-05-18 20:00:00+02:00,4145.2,541.5,13918.0,170.0,206.5,1171.9,685.7,161.7,8926.6,666.9,2395.4,487.7,1411.5,46543.0,41980.0,7525.0,2508.0
2013-05-18 21:00:00+02:00,3787.8,541.9,13861.8,171.0,207.6,1014.3,681.9,92.2,8947.3,27.0,2753.1,16.7,1437.7,45666.0,41511.0,7769.0,2680.0
2013-05-18 22:00:00+02:00,3196.7,553.0,13846.1,171.0,205.0,1268.8,677.8,72.8,8973.9,0.0,3131.6,0.1,1524.4,44606.0,41409.0,6619.0,2974.0
2013-05-18 23:00:00+02:00,2530.2,500.4,13358.9,170.0,204.3,591.7,673.3,66.0,8934.4,0.0,2687.1,0.0,1662.6,41136.0,37849.0,5341.0,3276.0
