,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-04-03 00:00:00+02:00,11747.4,1097.7,18769.5,99.0,46.3,156.6,419.4,42.1,11950.6,0.0,5972.0,0.0,5644.8,49316.0,49973.0,0.0,8562.0
2013-04-03 01:00:00+02:00,11376.1,1024.0,18749.3,102.0,46.2,35.2,421.2,9.4,11951.5,0.0,5767.0,0.0,5368.2,47907.0,47724.0,0.0,8520.0
2013-04-03 02:00:00+02:00,11274.5,1016.2,18814.2,101.0,45.8,31.1,417.6,9.0,11952.0,0.0,5751.0,0.0,5294.0,47183.0,46834.0,0.0,8624.0
2013-04-03 03:00:00+02:00,11470.8,1038.7,18804.1,103.0,45.1,19.6,409.7,8.2,11951.4,0.0,5708.0,0.0,5382.8,47089.0,47207.0,0.0,8115.0
2013-04-03 04:00:00+02:00,11670.4,1038.3,18787.1,104.0,46.3,24.0,399.8,46.1,11953.0,0.0,5948.2,0.0,5424.0,47600.0,47961.0,0.0,7890.0
2013-04-03 05:00:00+02:00,12411.1,1067.0,18854.2,152.9,46.2,140.2,395.0,58.2,11951.7,0.0,6018.9,0.0,5514.0,49634.0,50314.0,0.0,8288.0
2013-04-03 06:00:00+02:00,12734.7,1096.2,18926.3,323.8,45.9,1156.2,390.4,86.8,11964.4,12.8,6141.7,24.4,5580.2,54635.0,56289.0,148.0,7652.0
2013-04-03 07:00:00+02:00,12872.8,1170.2,18926.7,469.6,45.4,3142.2,373.4,137.4,11966.4,456.9,6233.0,846.7,5705.6,58615.0,60948.0,24.0,7108.0
2013-04-03 08:00:00+02:00,12998.6,1423.1,18797.6,469.1,45.5,3645.5,361.3,617.3,11955.0,2095.6,5615.1,3859.8,5888.6,60421.0,63227.0,0.0,6903.0
2013-04-03 09:00:00+02:00,12993.5,1614.2,18055.2,476.3,45.4,3234.4,365.4,738.4,11988.1,4750.4,5734.1,8031.7,6299.5,62136.0,63336.0,0.0,8354.0
2013-04-03 10:00:00+02:00,12992.9,1452.3,18066.9,466.2,43.9,2398.5,371.3,351.6,11978.8,7353.6,7487.0,12706.1,6880.8,64376.0,64765.0,0.0,8628.0
2013-04-03 11:00:00+02:00,12882.1,1412.9,17915.8,429.1,45.3,2016.1,372.8,343.1,11964.2,8989.5,9617.8,16729.5,7624.4,65091.0,66618.0,545.0,8955.0
2013-04-03 12:00:00+02:00,12738.2,1195.2,17600.8,187.6,45.7,1155.7,374.0,296.9,11979.4,9990.7,10984.6,19396.2,8465.0,65191.0,66250.0,293.0,8963.0
2013-04-03 13:00:00+02:00,12286.5,1126.9,17875.9,134.9,45.5,527.9,375.8,252.6,11980.9,10455.8,11328.8,19900.9,9174.0,64714.0,66160.0,277.0,8682.0
2013-04-03 14:00:00+02:00,11886.8,1138.4,18043.3,98.0,45.2,759.6,377.1,314.4,11986.1,9770.9,11372.5,18720.9,9689.8,63505.0,64624.0,0.0,9510.0
2013-04-03 15:00:00+02:00,11512.7,1149.3,18131.3,98.0,44.6,689.3,377.1,331.2,11996.8,8481.4,11256.4,16256.3,9920.5,62656.0,63216.0,500.0,9790.0
2013-04-03 16:00:00+02:00,11353.6,1161.4,17680.1,146.4,45.5,619.0,374.8,189.5,11993.2,6694.2,11107.0,12053.2,10083.7,60480.0,61626.0,652.0,9445.0
2013-04-03 17:00:00+02:00,12393.5,1331.8,17590.8,248.1,45.7,1060.8,371.4,134.1,11990.3,4402.9,10682.0,7130.4,10002.3,60450.0,60706.0,1056.0,9551.0
2013-04-03 18:00:00+02:00,12897.3,1343.3,17640.6,254.1,46.2,1086.2,395.1,137.9,11991.4,2130.4,10016.4,3218.8,9620.3,62225.0,59690.0,701.0,8120.0
2013-04-03 19:00:00+02:00,12956.9,1349.1,17692.2,472.4,45.2,1976.4,401.6,224.8,11993.2,436.4,8883.0,956.6,9049.6,62836.0,61505.0,1378.0,7695.0
2013-04-03 20:00:00+02:00,12933.1,1363.5,17657.6,487.3,45.8,2760.9,403.0,247.1,11971.1,6.8,8051.2,2.6,8462.4,59961.0,61698.0,1567.0,7697.0
2013-04-03 21:00:00+02:00,12803.3,1301.6,17654.0,488.9,45.8,1103.4,407.4,327.6,11984.2,0.0,7447.0,0.0,8118.2,57444.0,58527.0,1255.0,7682.0
2013-04-03 22:00:00+02:00,12912.9,1270.2,17831.1,461.9,45.1,653.3,411.9,230.8,11997.4,0.0,7119.0,0.0,7732.7,55707.0,56690.0,598.0,8241.0
2013-04-03 23:00:00+02:00,12618.5,1115.3,18020.6,349.9,47.1,629.0,413.8,198.4,11992.2,0.0,6435.2,0.0,7417.8,52406.0,52803.0,33.0,9584.0
