,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-09-29 00:00:00+02:00,2265.2,911.5,15457.1,147.0,163.5,127.1,595.0,41.0,9378.9,0.0,7903.2,0.0,6171.6,37590.0,37650.0,744.0,8869.0
2013-09-29 01:00:00+02:00,1743.2,908.1,13623.5,147.0,171.9,278.7,589.7,39.4,9308.1,0.0,7553.4,0.0,6129.8,36150.0,35941.0,1262.0,8059.0
2013-09-29 02:00:00+02:00,1723.0,908.2,12569.1,147.0,185.8,159.3,583.9,31.0,9181.1,0.0,7610.6,0.0,6242.1,35310.0,34773.0,1601.0,7760.0
2013-09-29 03:00:00+02:00,1270.6,905.5,12277.5,147.0,182.2,49.6,580.1,21.2,9526.8,0.0,7635.1,0.0,6510.5,34981.0,34863.0,1863.0,7206.0
2013-09-29 04:00:00+02:00,1214.0,906.7,12066.1,147.0,182.4,61.8,574.0,26.4,9342.5,0.0,7666.0,0.0,6779.4,35022.0,35250.0,2343.0,6273.0
2013-09-29 05:00:00+02:00,1231.8,913.6,12024.5,147.0,165.4,49.4,570.7,10.8,9420.1,0.0,7865.8,0.0,7097.5,35496.0,35657.0,2311.0,6258.0
2013-09-29 06:00:00+02:00,1241.2,925.3,12235.8,147.0,178.6,29.2,566.9,6.0,9464.7,0.3,8567.9,6.2,7423.1,36168.0,36693.0,2104.0,6479.0
2013-09-29 07:00:00+02:00,1293.1,1001.9,12320.7,147.0,181.3,117.0,563.9,18.8,9636.5,242.4,8907.9,389.4,7710.6,37566.0,37773.0,1984.0,6834.0
2013-09-29 08:00:00+02:00,1329.0,1007.6,12457.1,147.0,171.3,542.7,562.0,87.1,10038.4,2318.1,8042.2,3074.5,7894.1,39622.0,40119.0,2184.0,6906.0
2013-09-29 09:00:00+02:00,1311.4,1004.2,13126.7,147.0,166.2,1363.6,557.9,92.4,10238.3,6076.0,7000.8,7566.6,7846.1,41949.0,42928.0,1300.0,7959.0
2013-09-29 10:00:00+02:00,1280.7,1077.2,13418.5,147.0,149.6,333.3,551.0,66.9,10164.0,10599.7,8153.7,12012.2,7792.8,44131.0,45626.0,967.0,8840.0
2013-09-29 11:00:00+02:00,1277.6,1168.9,12780.3,147.0,150.3,104.8,548.1,8.0,9483.9,14281.2,11347.6,15560.2,7972.4,46450.0,48626.0,365.0,9606.0
2013-09-29 12:00:00+02:00,1264.9,1167.8,10927.1,147.0,123.4,10.0,544.5,5.0,8582.8,16356.1,13802.4,17534.4,8646.7,47677.0,49955.0,81.0,10055.0
2013-09-29 13:00:00+02:00,1352.2,1156.6,10497.0,147.0,137.0,24.8,539.9,12.4,7492.4,17041.3,14410.5,17884.7,9299.0,46452.0,49016.0,230.0,10717.0
2013-09-29 14:00:00+02:00,1450.3,1034.7,10464.1,147.0,164.1,363.1,538.7,60.0,6615.9,16358.3,14032.5,16568.9,9890.2,45042.0,48095.0,180.0,10832.0
2013-09-29 15:00:00+02:00,1460.9,847.6,10316.0,148.0,169.3,596.3,537.9,16.0,6561.5,13569.2,14120.0,13779.1,10329.2,43911.0,46415.0,135.0,10652.0
2013-09-29 16:00:00+02:00,1404.0,848.3,10907.1,148.0,171.5,734.2,538.6,33.0,7315.1,9843.1,14798.6,9672.1,10470.4,43639.0,45811.0,377.0,10421.0
2013-09-29 17:00:00+02:00,1452.5,848.4,13753.0,148.0,186.7,938.5,537.8,50.0,8986.5,5152.3,13888.1,4987.8,10574.8,44621.0,45385.0,826.0,9907.0
2013-09-29 18:00:00+02:00,2720.4,876.2,15308.5,147.0,176.7,1969.8,540.2,267.5,10116.5,1207.2,11926.6,1239.1,10493.6,45765.0,46105.0,1390.0,8500.0
2013-09-29 19:00:00+02:00,4222.9,999.4,15497.7,147.0,179.5,3074.1,545.3,400.9,10322.5,24.1,11651.6,40.4,10403.6,48186.0,49138.0,1119.0,7852.0
2013-09-29 20:00:00+02:00,4826.9,1077.8,15815.9,149.0,179.4,1924.9,550.0,258.7,10334.9,0.0,11970.6,0.0,10429.0,48824.0,48509.0,686.0,7968.0
2013-09-29 21:00:00+02:00,4602.5,968.9,15980.5,149.0,179.4,264.8,550.8,97.5,10384.0,0.0,12106.1,0.0,10378.7,47235.0,46250.0,1010.0,8449.0
2013-09-29 22:00:00+02:00,3745.8,925.2,16110.1,148.0,178.8,266.8,551.5,122.2,10434.8,0.0,11501.2,0.0,10154.4,46419.0,45509.0,866.0,8683.0
2013-09-29 23:00:00+02:00,2500.8,920.8,15973.9,149.0,170.5,299.6,556.2,110.8,10460.2,0.0,10754.8,0.0,9654.3,44070.0,42965.0,443.0,9019.0
