,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-12-25 00:00:00+01:00,1765.1,808.0,8995.3,138.0,196.5,115.7,303.4,70.2,10819.6,0.0,15739.6,0.0,15699.5,41978.0,41963.0,1433.0,6807.0
2013-12-25 01:00:00+01:00,1581.8,792.2,8558.6,138.0,199.8,7.6,305.7,32.4,10632.7,0.0,14722.7,0.0,14849.9,40061.0,39033.0,895.0,6846.0
2013-12-25 02:00:00+01:00,1574.1,793.2,8285.6,138.0,194.2,48.8,303.8,43.9,10239.7,0.0,14064.4,0.0,14165.0,39166.0,36877.0,550.0,7484.0
2013-12-25 03:00:00+01:00,1582.2,761.3,7853.1,138.0,178.9,26.0,301.3,27.8,10043.7,0.0,14911.2,0.0,13599.6,39333.0,36471.0,1129.0,7430.0
2013-12-25 04:00:00+01:00,1592.9,763.0,7679.2,138.0,190.2,22.4,298.2,36.3,9844.4,0.0,14813.4,0.0,13206.8,39688.0,36170.0,1616.0,6992.0
2013-12-25 05:00:00+01:00,1608.3,775.1,7628.1,138.0,179.2,70.4,294.0,49.1,9642.3,0.0,14709.8,0.0,12758.8,39205.0,36368.0,1574.0,7312.0
2013-12-25 06:00:00+01:00,1628.1,766.0,7701.4,139.0,184.4,109.6,289.7,67.5,9990.9,0.0,15809.6,0.0,12364.5,39303.0,36825.0,1204.0,7864.0
2013-12-25 07:00:00+01:00,1660.3,765.2,7911.3,139.0,206.1,133.1,288.7,108.5,10693.3,0.5,16324.8,2.6,11945.3,41142.0,38178.0,1289.0,7761.0
2013-12-25 08:00:00+01:00,1921.1,779.0,8998.6,138.0,202.2,166.0,289.4,110.4,11179.2,84.2,16436.6,146.2,11287.5,44389.0,40430.0,1889.0,7235.0
2013-12-25 09:00:00+01:00,2241.4,773.7,10466.6,138.0,196.8,172.4,288.6,100.8,11636.4,697.0,15354.8,794.4,10504.6,47936.0,43539.0,2082.0,6195.0
2013-12-25 10:00:00+01:00,2562.1,781.0,11720.0,138.0,211.0,478.8,291.3,173.4,11870.9,1909.0,12382.3,1482.1,9512.7,49484.0,46161.0,2478.0,5152.0
2013-12-25 11:00:00+01:00,2868.9,880.9,12034.7,138.0,211.9,905.0,294.3,212.2,11899.7,2635.3,9973.8,1962.1,8505.7,51721.0,47194.0,3341.0,3971.0
2013-12-25 12:00:00+01:00,3021.6,880.1,12537.6,137.0,210.7,848.7,300.4,40.2,11917.2,2486.8,8424.1,2082.9,7474.4,51696.0,46670.0,3359.0,4295.0
2013-12-25 13:00:00+01:00,2343.8,779.6,13351.6,137.0,212.7,585.6,306.9,63.9,11938.1,1992.1,6938.8,1830.4,6426.4,50111.0,43979.0,2997.0,4133.0
2013-12-25 14:00:00+01:00,2161.4,779.9,14142.8,137.0,213.4,279.6,310.2,31.6,11962.0,1310.1,6191.2,1278.5,5431.8,48724.0,42487.0,3120.0,3935.0
2013-12-25 15:00:00+01:00,2772.7,769.8,14833.1,137.0,212.0,248.4,314.1,35.3,11991.2,576.7,5416.3,552.6,4599.6,48473.0,41627.0,2935.0,4155.0
2013-12-25 16:00:00+01:00,3690.6,774.3,14763.9,137.0,212.0,1211.6,315.8,54.6,12001.5,60.2,5254.8,56.3,4028.5,49719.0,43970.0,3740.0,4651.0
2013-12-25 17:00:00+01:00,4786.7,909.9,14471.2,137.0,213.0,2286.0,317.6,51.2,12020.8,0.0,4759.7,0.0,3688.3,52991.0,47192.0,4208.0,4628.0
2013-12-25 18:00:00+01:00,4934.0,927.3,14898.1,137.0,213.1,2280.9,320.0,30.6,12027.2,0.0,4364.7,0.0,3447.2,53747.0,47541.0,4266.0,4106.0
2013-12-25 19:00:00+01:00,4535.6,1000.8,15279.2,137.0,208.3,2075.3,324.4,3.6,11977.3,0.0,4291.1,0.0,3237.6,52312.0,46822.0,4236.0,4247.0
2013-12-25 20:00:00+01:00,3957.0,994.6,15590.3,137.0,211.5,1155.2,330.6,2.4,12021.4,0.0,3995.3,0.0,3036.0,50484.0,45306.0,4235.0,4183.0
2013-12-25 21:00:00+01:00,3366.5,996.6,15806.0,137.0,213.2,1793.4,336.9,147.3,12027.7,0.0,3656.8,0.0,2780.8,49123.0,45428.0,3920.0,4225.0
2013-12-25 22:00:00+01:00,3137.6,933.0,15581.5,137.0,214.0,2273.2,342.7,255.0,12027.0,0.0,3020.3,0.0,2596.7,49197.0,46045.0,4138.0,4493.0
2013-12-25 23:00:00+01:00,2579.6,835.8,15740.7,137.0,213.9,1883.4,348.2,262.0,12022.2,0.0,2736.3,0.0,2365.0,45542.0,43186.0,2964.0,4647.0
