,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-05-20 00:00:00+02:00,2297.2,686.9,12237.6,171.0,185.4,466.0,648.4,127.5,7903.7,0.0,3473.5,0.0,4122.2,38722.0,36238.0,3279.0,4867.0
2013-05-20 01:00:00+02:00,2370.6,681.9,11951.0,171.0,188.5,298.0,646.7,107.0,7915.1,0.0,3631.3,0.0,4153.0,37323.0,34319.0,3073.0,4960.0
2013-05-20 02:00:00+02:00,2008.5,685.7,11307.9,171.0,193.3,160.4,644.7,88.4,7883.6,0.0,4127.5,0.0,4128.5,36240.0,33811.0,3388.0,4879.0
2013-05-20 03:00:00+02:00,1995.0,686.2,10888.3,171.0,198.0,177.0,642.7,98.8,7825.4,0.0,4262.5,0.0,4058.1,35512.0,33668.0,4453.0,4717.0
2013-05-20 04:00:00+02:00,2001.9,690.5,10601.6,170.0,192.7,174.9,639.8,95.4,7825.7,0.0,4084.6,4.8,4066.6,35112.0,33800.0,4589.0,4556.0
2013-05-20 05:00:00+02:00,2022.1,692.0,10633.8,171.0,181.6,255.5,638.1,164.0,7907.9,117.1,3983.2,158.9,4072.2,35828.0,34203.0,4521.0,4504.0
2013-05-20 06:00:00+02:00,1962.9,691.9,11114.8,171.0,177.7,320.7,638.6,127.1,7930.0,798.1,3818.4,1013.0,4116.6,36544.0,33868.0,3921.0,4557.0
2013-05-20 07:00:00+02:00,2008.3,692.3,11991.6,171.0,192.5,200.4,643.2,106.0,7931.1,2704.2,3678.8,2897.2,4186.3,39535.0,35306.0,3533.0,5072.0
2013-05-20 08:00:00+02:00,2562.4,688.6,12232.0,170.0,200.6,360.2,646.5,261.9,7924.8,5789.1,4054.3,5492.2,4321.7,43031.0,38673.0,2445.0,5138.0
2013-05-20 09:00:00+02:00,2972.8,690.7,12363.7,170.0,183.3,778.3,648.6,185.0,7672.1,8529.5,4467.6,8109.2,4572.4,46173.0,42346.0,1865.0,5487.0
2013-05-20 10:00:00+02:00,3379.7,692.0,12431.2,170.0,179.9,1280.3,648.0,216.6,7549.1,10277.6,4550.0,10199.6,4723.4,48069.0,45230.0,1538.0,5938.0
2013-05-20 11:00:00+02:00,3625.1,690.3,12577.6,170.0,186.2,2229.3,645.4,525.3,7518.9,11463.1,4467.4,11436.4,4903.4,49464.0,47542.0,1342.0,6032.0
2013-05-20 12:00:00+02:00,3715.7,685.0,12926.0,170.0,204.5,1200.3,645.0,462.4,7443.8,12218.1,4446.0,12030.5,5122.8,49230.0,47586.0,894.0,6204.0
2013-05-20 13:00:00+02:00,3789.6,704.0,12960.4,168.0,207.5,801.5,645.2,403.0,7444.2,12284.7,4274.9,12305.6,5328.5,47719.0,46164.0,889.0,7263.0
2013-05-20 14:00:00+02:00,3703.8,909.8,13055.2,169.0,197.7,681.6,644.6,378.4,7441.6,11867.2,4378.9,11734.0,5493.0,46503.0,45158.0,1379.0,7725.0
2013-05-20 15:00:00+02:00,4412.1,969.5,13058.9,169.0,195.7,563.0,644.4,333.9,7456.7,10872.1,4037.0,10528.6,5548.2,45179.0,44116.0,1626.0,7644.0
2013-05-20 16:00:00+02:00,5227.3,1007.4,12795.7,168.0,195.7,400.0,644.7,566.5,7463.2,9222.2,3931.2,8557.5,5459.4,45181.0,43413.0,1703.0,6298.0
2013-05-20 17:00:00+02:00,6016.8,947.1,13092.6,168.0,195.8,617.6,644.3,643.8,7695.3,6940.0,3303.1,6226.3,5252.4,46028.0,43172.0,1704.0,4993.0
2013-05-20 18:00:00+02:00,6659.8,561.1,13285.7,168.0,202.9,1289.5,645.6,844.5,7805.8,4339.1,2746.5,3657.1,4891.2,46608.0,43209.0,2471.0,4494.0
2013-05-20 19:00:00+02:00,7004.3,542.7,13676.7,169.0,212.0,1153.8,646.6,689.5,7836.1,2078.3,2369.5,1566.8,4448.3,46025.0,43522.0,3357.0,3767.0
2013-05-20 20:00:00+02:00,7148.7,542.8,13777.9,169.0,217.9,1167.8,648.1,602.6,7853.6,520.4,2041.9,360.0,4033.4,45430.0,43079.0,4040.0,3678.0
2013-05-20 21:00:00+02:00,7162.1,547.3,13860.2,170.0,190.9,1218.9,648.5,539.2,7882.8,12.1,1793.5,11.2,3869.9,45211.0,43720.0,4530.0,3557.0
2013-05-20 22:00:00+02:00,6824.8,551.0,13958.0,170.0,197.3,1285.2,649.8,632.2,7886.5,0.0,1887.0,0.2,3844.9,45292.0,44170.0,4217.0,3750.0
2013-05-20 23:00:00+02:00,5419.2,561.2,14067.6,170.0,199.8,797.9,656.5,265.3,7911.8,0.0,2168.3,0.0,3845.8,42328.0,41587.0,3188.0,3924.0
