,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-09-26 00:00:00+02:00,9945.9,937.0,16929.7,149.0,148.5,114.8,628.6,144.0,9367.6,0.0,4233.07,0.0,3608.95,42770,43126,0,7836
2013-09-26 01:00:00+02:00,9525.6,931.8,16878.7,149.0,147.5,122.4,625.5,95.1,9381.9,0.0,4357.55,0.0,3729.85,41415,41631,0,7958
2013-09-26 02:00:00+02:00,8924.1,924.6,16900.6,148.0,142.5,112.0,623.9,79.8,9382.9,0.0,4393.68,0.0,3571.1,40925,40927,15,8228
2013-09-26 03:00:00+02:00,7778.4,911.1,16930.9,148.0,139.5,97.6,625.3,58.8,9381.0,0.0,4190.9,0.0,3333.8,41362,41202,840,7121
2013-09-26 04:00:00+02:00,8697.8,926.8,16962.4,148.0,116.5,98.4,622.7,56.2,9384.1,0.0,4183.62,0.0,3058.65,42153,42127,1105,6594
2013-09-26 05:00:00+02:00,10395.9,1097.3,16904.8,195.5,107.3,102.4,624.1,69.8,9349.4,0.0,4193.57,0.0,2908.05,44797,45087,961,6370
2013-09-26 06:00:00+02:00,10726.2,1974.3,16984.0,452.1,106.3,664.0,624.1,393.1,9371.9,0.4,4728.43,3.25,2896.45,52020,52821,1049,3453
2013-09-26 07:00:00+02:00,10913.9,2475.5,17097.7,733.5,129.1,769.9,626.3,565.7,9378.9,159.7,5168.03,217.02499999999998,2957.95,56878,57660,1607,751
2013-09-26 08:00:00+02:00,10930.1,2462.5,17063.5,760.7,169.3,2437.3,626.8,759.3,9383.9,1027.53,5161.35,1220.9499999999998,2800.35,59362,60566,1416,1435
2013-09-26 09:00:00+02:00,10980.7,2422.2,16780.4,761.0,72.2,2000.5,624.1,491.7,9385.2,2376.17,5404.25,2968.2749999999996,2510.15,60291,60430,1060,1298
2013-09-26 10:00:00+02:00,10947.5,2407.5,16783.5,763.3,59.2,1528.1,623.3,601.8,9376.4,4392.02,5187.27,5025.725,2231.85,61337,60833,966,1266
2013-09-26 11:00:00+02:00,10946.8,2307.9,16786.9,763.9,121.0,1230.4,622.7,584.8,9369.6,6610.05,4790.5,6933.025,2020.4,62393,61840,820,940
2013-09-26 12:00:00+02:00,10910.9,2316.1,16799.1,761.0,168.5,483.2,626.8,388.1,9378.0,7951.75,4612.8,8337.825,1800.1,61681,60568,506,1207
2013-09-26 13:00:00+02:00,10881.1,2356.0,16822.5,726.9,176.9,530.7,626.6,236.2,9383.2,8137.98,3911.93,8981.025000000001,1532.7,61447,59482,432,1418
2013-09-26 14:00:00+02:00,10920.4,2325.2,16751.2,767.4,164.9,732.2,626.2,234.1,9390.6,8136.9,2942.47,8690.925,1370.65,60259,58348,637,1955
2013-09-26 15:00:00+02:00,10907.4,2357.4,16740.8,721.3,159.3,535.8,624.7,204.4,9397.9,7436.62,2247.8,7428.325,1230.35,58786,N/A,1054,1890
2013-09-26 16:00:00+02:00,10864.0,2416.6,16903.6,635.9,147.2,667.7,622.9,373.9,9396.9,5630.68,1867.45,5426.200000000001,1122.9,57118,56538,1286,1750
2013-09-26 17:00:00+02:00,10865.9,2525.6,17101.0,733.9,167.3,870.4,621.4,435.3,9393.1,3100.38,1619.45,3013.15,1073.8,56585,56164,1859,812
2013-09-26 18:00:00+02:00,10845.2,2635.4,17110.2,816.4,150.4,1083.6,620.2,615.2,9391.2,849.8,1393.38,812.9,1122.25,56726,56893,2884,241
2013-09-26 19:00:00+02:00,10896.6,2710.3,17139.0,854.9,147.4,2829.9,620.7,794.5,9394.0,34.0,1386.25,28.45,1164.25,58552,59323,3608,409
2013-09-26 20:00:00+02:00,10990.3,2617.4,17030.3,749.8,145.4,2269.9,621.6,629.6,9396.8,0.0,1480.1,0.0,1234.5,57653,57122,2814,450
2013-09-26 21:00:00+02:00,11050.4,2437.0,16924.4,581.1,143.2,714.1,623.1,478.6,9403.3,0.0,1708.8,0.0,1323.05,52666,52852,1731,351
2013-09-26 22:00:00+02:00,11045.1,2030.6,16882.8,250.2,142.7,418.6,623.1,241.0,9402.7,0.0,1776.95,0.0,1361.9,49232,48804,1042,1616
2013-09-26 23:00:00+02:00,10860.2,1084.5,16815.4,149.0,142.1,159.1,623.1,190.0,9401.7,0.0,1881.2,0.0,1352.7,45010,45273,1045,5885
