,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-08-15 00:00:00+02:00,6394.0,656.3,15492.7,166.0,180.6,170.9,510.2,107.8,9190.4,0.0,1722.58,0.0,1584.4,N/A,41605,3439,4002
2013-08-15 01:00:00+02:00,5511.1,667.4,15588.3,165.0,179.7,189.6,501.0,132.3,9205.1,0.0,1648.62,0.0,1502.8,N/A,40016,3500,3858
2013-08-15 02:00:00+02:00,5104.0,673.9,15198.6,166.0,179.6,223.8,490.8,113.0,9211.6,0.0,1639.45,0.0,1440.15,N/A,39091,3628,4107
2013-08-15 03:00:00+02:00,5086.4,660.0,15068.4,165.0,187.7,259.1,485.3,105.3,9223.3,0.0,1723.6,0.0,1412.2,N/A,39072,3978,4162
2013-08-15 04:00:00+02:00,5380.9,664.7,15019.8,165.0,188.6,153.2,478.2,106.1,9230.7,0.0,1677.33,0.0,1409.75,N/A,39633,4265,3899
2013-08-15 05:00:00+02:00,6202.0,667.7,15083.8,165.0,187.6,356.0,472.2,141.2,9234.3,0.6,1598.15,9.2,1354.2,N/A,42108,4117,3238
2013-08-15 06:00:00+02:00,7274.2,656.0,15119.3,164.0,175.6,543.8,469.8,307.1,9236.1,286.62,1639.25,446.75,1333.05,N/A,46618,4657,1926
2013-08-15 07:00:00+02:00,7526.6,664.7,15042.6,164.0,174.3,848.9,471.9,221.5,9236.0,2254.4,1492.27,2726.95,1348.15,N/A,50783,5926,770
2013-08-15 08:00:00+02:00,7526.8,665.1,15098.3,164.0,170.9,736.7,477.9,372.2,9228.1,6649.5,973.68,7512.624999999999,1360.9,N/A,53816,5404,2255
2013-08-15 09:00:00+02:00,7412.3,660.8,15082.9,164.0,165.0,366.4,482.2,298.5,9212.2,11899.75,655.23,12702.45,1214.3,N/A,54778,4172,3076
2013-08-15 10:00:00+02:00,6644.0,702.5,14986.1,165.0,148.3,222.0,490.5,283.7,9191.6,16307.55,945.4,17021.125,1163.45,N/A,56600,3891,3675
2013-08-15 11:00:00+02:00,6231.3,704.3,14889.1,165.0,179.6,214.1,498.5,277.4,9181.3,19394.65,1443.68,20026.975,1248.2,N/A,58189,3471,4318
2013-08-15 12:00:00+02:00,5768.3,702.1,14870.6,165.0,186.1,265.6,502.4,208.5,9165.4,20274.25,2114.15,21241.15,1496.4,N/A,58248,2946,4704
2013-08-15 13:00:00+02:00,5117.5,697.7,14874.9,165.0,175.4,341.4,504.3,154.0,9164.7,19645.2,2459.25,20973.1,1687.0,N/A,58149,3338,4553
2013-08-15 14:00:00+02:00,5901.6,680.0,14783.8,165.0,159.0,306.6,503.6,25.6,9173.8,18145.5,2495.35,19520.525,1725.85,N/A,56666,3254,4858
2013-08-15 15:00:00+02:00,6321.4,673.4,14883.5,165.0,160.2,248.7,498.6,88.8,9165.3,16214.27,2158.0,16935.325,1701.75,N/A,55249,3538,4423
2013-08-15 16:00:00+02:00,6858.7,685.8,15142.6,165.0,169.1,731.2,492.0,218.9,9167.5,13189.73,1927.2,13291.849999999999,1585.6,N/A,53975,3324,4103
2013-08-15 17:00:00+02:00,8447.5,672.2,15187.5,165.0,171.8,1241.3,486.8,241.7,9160.5,9367.75,1683.72,9208.25,1456.35,N/A,53788,3696,3034
2013-08-15 18:00:00+02:00,8966.9,656.9,15219.3,165.0,163.8,1379.0,482.6,387.9,9160.2,5312.7,1335.25,5086.5,1361.4,N/A,52971,3498,587
2013-08-15 19:00:00+02:00,9079.2,647.2,15223.5,164.0,170.9,1265.0,478.8,551.8,9155.9,2010.07,1092.18,1951.5249999999999,1346.3,N/A,51788,6773,197
2013-08-15 20:00:00+02:00,9077.3,661.2,15340.7,164.0,174.6,2181.6,473.3,457.7,9161.8,312.48,1112.78,260.05,1503.8,N/A,50741,6608,324
2013-08-15 21:00:00+02:00,9041.3,670.3,15372.2,164.0,166.6,1390.3,471.2,427.3,9164.8,0.25,1598.88,0.7,1830.0,N/A,49755,6498,319
2013-08-15 22:00:00+02:00,8834.4,693.3,15368.2,165.0,174.4,532.8,472.7,361.3,9167.7,0.0,2318.5,0.0,2244.95,N/A,46443,4809,927
2013-08-15 23:00:00+02:00,7771.8,649.8,15382.5,165.0,174.6,242.9,471.8,120.3,9173.0,0.0,2910.27,0.0,2656.55,N/A,43136,3384,4629
