,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-06-12 00:00:00+02:00,5933.3,702.6,18431.0,148.0,203.6,67.1,681.1,96.6,9251.6,0.0,1699.1,0.0,936.5,43670.0,44804.0,2926.0,3986.0
2013-06-12 01:00:00+02:00,4851.0,686.9,18303.3,147.0,202.7,52.0,682.6,91.6,9226.9,0.0,1882.7,0.0,1107.4,42135.0,43852.0,4210.0,4088.0
2013-06-12 02:00:00+02:00,4278.2,669.9,18062.2,148.0,201.5,107.8,682.8,99.9,9212.2,0.0,1930.2,0.0,1268.5,41252.0,42745.0,4400.0,4286.0
2013-06-12 03:00:00+02:00,4290.2,620.7,17512.6,148.0,216.9,45.6,681.3,131.4,9130.8,0.0,2131.2,0.0,1499.6,41241.0,42874.0,5183.0,4121.0
2013-06-12 04:00:00+02:00,4311.2,627.6,17533.8,148.0,195.6,35.2,679.3,75.5,9124.8,4.6,2182.5,12.5,1696.4,41696.0,43453.0,5627.0,3596.0
2013-06-12 05:00:00+02:00,5607.8,634.4,17744.3,148.0,206.6,71.2,678.1,48.2,9183.0,234.9,2156.5,287.6,1729.0,44200.0,45765.0,5355.0,3818.0
2013-06-12 06:00:00+02:00,8773.6,623.8,18364.3,147.0,221.1,422.8,673.7,64.8,9260.7,1623.7,2188.8,1620.1,1631.4,51684.0,51787.0,4498.0,3247.0
2013-06-12 07:00:00+02:00,10644.7,651.6,18628.7,148.0,214.1,1906.5,672.9,157.8,9268.4,4303.0,2024.2,4314.2,1546.4,56787.0,58062.0,3721.0,3718.0
2013-06-12 08:00:00+02:00,11007.3,646.4,18689.2,147.0,190.5,2144.8,677.7,409.4,9292.1,8301.2,1699.8,8172.6,1443.8,59619.0,61226.0,2797.0,3891.0
2013-06-12 09:00:00+02:00,10695.7,647.2,18553.4,147.0,205.9,1526.2,675.6,367.8,9284.6,12403.8,1708.3,12395.6,1372.5,60216.0,61975.0,1787.0,4978.0
2013-06-12 10:00:00+02:00,10681.4,650.4,18452.5,148.0,128.8,877.5,664.6,315.6,9278.1,15592.6,2340.1,15698.8,1480.4,61696.0,62620.0,1402.0,5736.0
2013-06-12 11:00:00+02:00,11043.4,654.2,18408.9,148.0,57.2,661.5,658.3,253.6,9264.1,16963.5,3112.6,17068.3,1790.1,63598.0,63845.0,1406.0,5897.0
2013-06-12 12:00:00+02:00,10232.5,661.8,18271.4,147.0,89.3,372.4,659.0,218.6,9267.1,17456.2,3998.9,17070.3,2081.0,63345.0,63628.0,1250.0,5899.0
2013-06-12 13:00:00+02:00,9354.6,633.9,18263.1,147.0,149.1,513.5,660.6,183.7,9255.5,17488.2,4459.1,16811.7,2371.6,63009.0,63650.0,1562.0,5844.0
2013-06-12 14:00:00+02:00,8984.2,633.3,18285.7,147.0,155.0,402.7,661.6,171.5,9254.2,16285.2,4807.0,16056.4,2572.2,61815.0,62531.0,1594.0,6032.0
2013-06-12 15:00:00+02:00,9170.0,636.7,18499.0,147.0,150.4,663.5,661.8,200.2,9252.0,14232.0,5172.4,14686.2,2694.6,60501.0,61700.0,1747.0,6381.0
2013-06-12 16:00:00+02:00,9659.6,644.0,18251.4,153.5,150.4,1101.8,663.4,480.4,9251.5,11604.8,4759.2,12304.0,2673.8,58790.0,60091.0,1786.0,6196.0
2013-06-12 17:00:00+02:00,10538.7,624.1,18081.7,153.4,169.4,1538.4,681.5,396.6,9247.9,8546.3,4621.8,9349.2,2583.8,57407.0,59257.0,2057.0,4891.0
2013-06-12 18:00:00+02:00,11283.6,627.9,18054.8,147.0,203.8,864.4,684.2,418.0,9239.9,5631.0,4274.9,6038.2,2405.8,57247.0,58130.0,3177.0,4270.0
2013-06-12 19:00:00+02:00,11290.2,638.9,18076.9,147.0,201.2,2047.5,684.7,251.1,9241.2,3101.0,3260.4,3023.1,2267.6,55943.0,58223.0,3789.0,4271.0
2013-06-12 20:00:00+02:00,11255.2,656.0,18082.3,147.0,203.2,1248.3,684.9,233.1,9245.5,1024.4,2788.1,917.2,2353.0,53851.0,55432.0,4646.0,3913.0
2013-06-12 21:00:00+02:00,11095.7,624.8,18041.8,147.0,205.4,666.4,684.4,208.9,9243.4,106.3,3039.1,97.5,2703.2,51999.0,52969.0,4104.0,4115.0
2013-06-12 22:00:00+02:00,10480.4,634.4,17881.3,147.0,207.5,1179.4,684.3,350.5,9202.2,0.0,3671.4,0.1,3232.8,50610.0,51262.0,2310.0,4708.0
2013-06-12 23:00:00+02:00,7971.6,621.8,17764.7,147.0,208.8,294.6,684.9,134.5,9203.9,0.0,4344.3,0.0,3778.2,46683.0,47857.0,2415.0,1647.0
