,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-06-17 00:00:00+02:00,2240.9,525.2,15108.1,148.0,209.3,307.8,690.3,139.1,8908.4,0.0,1401.9,0.0,1673.6,40687.0,40861.0,6311.0,3676.0
2013-06-17 01:00:00+02:00,2113.9,536.4,15365.1,147.0,210.0,252.8,689.6,130.1,8963.5,0.0,1459.7,0.0,1551.8,39295.0,40097.0,6799.0,4128.0
2013-06-17 02:00:00+02:00,2248.8,534.0,15728.2,148.0,204.5,164.1,687.6,122.4,8988.3,0.0,1406.2,0.0,1500.4,38928.0,39959.0,7352.0,4151.0
2013-06-17 03:00:00+02:00,2328.9,527.3,15908.6,147.0,210.8,215.2,684.8,122.7,8914.8,0.0,1385.0,0.0,1424.2,39055.0,40140.0,7292.0,4077.0
2013-06-17 04:00:00+02:00,2649.8,548.2,15925.2,148.0,211.6,151.4,683.1,118.9,8732.3,9.4,1421.6,14.5,1387.4,39990.0,41182.0,7597.0,4054.0
2013-06-17 05:00:00+02:00,4281.0,546.0,16374.2,147.0,203.7,174.8,681.6,124.1,8971.0,269.8,1467.9,379.3,1364.9,42895.0,43541.0,6783.0,4282.0
2013-06-17 06:00:00+02:00,6943.9,528.0,16969.2,148.0,206.4,919.6,679.1,233.5,9083.2,1604.6,1586.7,1723.1,1319.5,50476.0,50313.0,6063.0,2456.0
2013-06-17 07:00:00+02:00,8811.8,575.5,17461.0,147.0,210.1,2255.0,680.4,493.9,9118.2,4640.2,1165.2,4615.8,1198.4,57491.0,57007.0,6425.0,365.0
2013-06-17 08:00:00+02:00,10415.8,577.6,17624.6,148.0,209.3,2536.6,681.8,498.7,9165.7,9093.4,1040.5,9136.7,1110.8,60696.0,60474.0,4318.0,3726.0
2013-06-17 09:00:00+02:00,11093.5,567.4,17689.9,147.0,196.9,1230.4,679.6,505.2,9150.8,14116.4,1098.6,14105.0,1045.8,61281.0,61002.0,2864.0,5171.0
2013-06-17 10:00:00+02:00,11300.0,556.1,17763.7,148.0,191.5,1067.9,674.5,409.1,8976.7,18598.2,1014.6,18353.7,1097.8,62853.0,63024.0,1595.0,6229.0
2013-06-17 11:00:00+02:00,11122.8,578.1,17772.7,148.0,185.8,1127.1,671.4,653.3,8952.3,21475.0,992.0,21388.4,1155.4,63916.0,64471.0,1278.0,7036.0
2013-06-17 12:00:00+02:00,11157.4,575.3,17710.5,148.0,186.3,1373.9,668.3,548.4,8944.0,22859.0,1102.8,22922.6,1181.6,63830.0,64229.0,616.0,8341.0
2013-06-17 13:00:00+02:00,11283.4,544.0,17753.6,148.0,184.4,944.7,647.9,406.6,8935.7,23054.9,1305.2,23334.6,1231.6,62417.0,64375.0,616.0,8545.0
2013-06-17 14:00:00+02:00,11210.5,533.4,17706.3,148.0,182.6,1255.3,657.6,385.5,8928.5,21830.9,1389.7,22509.4,1335.6,61079.0,63559.0,551.0,8627.0
2013-06-17 15:00:00+02:00,11421.4,648.0,17655.7,148.0,188.4,1359.5,651.6,694.9,8928.9,19235.4,1692.4,20380.7,1506.6,59877.0,63234.0,646.0,7666.0
2013-06-17 16:00:00+02:00,11503.1,554.8,17657.6,148.0,188.4,2060.4,654.5,690.6,8926.9,15467.7,1706.1,16578.2,1683.2,58073.0,61478.0,344.0,7011.0
2013-06-17 17:00:00+02:00,11504.2,484.8,17669.8,147.0,188.5,1496.4,655.8,527.7,8986.5,11248.0,2145.5,11907.3,1838.0,57660.0,59763.0,1242.0,4748.0
2013-06-17 18:00:00+02:00,11532.2,487.4,17719.5,147.0,184.1,1243.1,655.7,535.5,9005.6,7191.2,2544.4,7164.6,2069.6,57186.0,59551.0,3222.0,3879.0
2013-06-17 19:00:00+02:00,11550.6,506.6,17564.7,148.0,193.7,2152.2,654.9,690.0,9014.5,3628.3,2689.8,3356.9,2399.3,56876.0,59429.0,4382.0,3557.0
2013-06-17 20:00:00+02:00,11416.3,476.6,17552.5,148.0,181.6,2134.9,652.8,558.0,9031.1,1170.7,2975.0,1059.0,2703.9,54548.0,56934.0,4485.0,3513.0
2013-06-17 21:00:00+02:00,11290.9,458.6,17512.7,148.0,190.9,974.1,652.5,520.2,9054.4,129.0,3540.2,129.3,3166.6,53193.0,53933.0,4148.0,3648.0
2013-06-17 22:00:00+02:00,11203.6,503.7,17378.3,147.0,193.6,1037.0,638.7,416.3,9066.4,0.0,3998.6,0.4,3597.8,50439.0,52586.0,2661.0,3998.0
2013-06-17 23:00:00+02:00,9616.4,516.4,17141.3,147.0,194.1,660.1,621.8,302.4,9082.6,0.0,3989.7,0.0,3892.1,47031.0,48857.0,2424.0,5068.0
