,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2013-11-27 00:00:00+01:00,11413.3,1676.4,18537.4,204.0,229.6,249.3,520.1,162.8,12168.6,0.0,2614.05,0.0,2359.4750000000004,49242,51216,206,6738
2013-11-27 01:00:00+01:00,10664.8,1543.8,18529.5,204.0,232.4,132.0,514.7,216.4,12173.0,0.0,3042.88,0.0,2763.325,47512,49513,77,6439
2013-11-27 02:00:00+01:00,9675.9,1529.4,18485.3,204.0,231.5,86.8,519.9,156.1,12174.0,0.0,3454.3,0.0,3395.8,46754,49334,276,6186
2013-11-27 03:00:00+01:00,9424.8,1533.3,18315.5,203.0,232.9,55.2,519.5,71.8,12179.9,0.0,4031.47,0.0,4000.2000000000003,47201,49374,642,6058
2013-11-27 04:00:00+01:00,9947.3,1537.8,18555.1,203.0,234.7,42.0,516.1,79.2,12180.7,0.0,4672.33,0.0,4480.0,48119,50349,2478,6308
2013-11-27 05:00:00+01:00,11328.1,1635.4,18538.1,247.9,232.1,84.4,513.7,133.5,12179.0,0.0,5262.75,0.0,4925.4,50050,52356,181,6842
2013-11-27 06:00:00+01:00,12365.7,2294.2,18717.3,472.3,232.3,973.4,511.9,350.5,12176.4,0.0,5617.4,0.375,5344.65,55512,59641,993,5803
2013-11-27 07:00:00+01:00,12725.0,2614.8,18760.4,781.4,231.0,2634.3,506.6,658.3,12175.4,7.55,5974.48,32.65,5768.825000000001,60632,65740,1045,3662
2013-11-27 08:00:00+01:00,12896.1,2574.9,18715.1,923.9,230.5,2989.5,492.6,614.5,12175.2,911.4,6305.47,1012.1,6192.85,62826,68021,1040,3970
2013-11-27 09:00:00+01:00,12802.1,2553.5,18650.8,890.2,240.9,1674.4,490.6,451.4,12175.8,3248.5,6338.28,3693.275,6565.4,62907,67420,1054,5087
2013-11-27 10:00:00+01:00,12738.4,2501.7,18660.3,805.1,193.9,1130.7,495.7,462.1,12166.8,5788.82,6246.6,6021.675,6841.275000000001,62688,67365,997,5856
2013-11-27 11:00:00+01:00,12749.0,2324.3,18704.0,538.5,206.4,432.6,500.2,277.8,12164.4,7679.45,6707.78,7390.025000000001,6975.125,63587,N/A,1054,6401
2013-11-27 12:00:00+01:00,12769.2,2164.6,18721.0,421.9,170.4,216.8,503.3,181.0,12166.3,8136.42,7467.28,7231.549999999999,7113.950000000001,63383,68571,1011,6969
2013-11-27 13:00:00+01:00,12812.2,2169.7,18701.1,473.9,154.4,306.2,510.5,226.7,12161.3,7064.07,7957.65,6013.85,7400.625,62948,68339,986,7261
2013-11-27 14:00:00+01:00,12789.8,2172.0,18678.4,687.9,152.6,484.6,514.8,315.8,12161.1,4892.68,8312.8,4075.7749999999996,7779.650000000001,61378,67439,1076,6519
2013-11-27 15:00:00+01:00,13104.9,2240.7,18708.2,828.3,149.1,645.4,516.9,422.4,12157.8,2118.2,8710.7,1649.1749999999997,8163.349999999999,61045,67781,1546,5855
2013-11-27 16:00:00+01:00,13424.2,2902.1,18729.6,904.4,185.4,1818.1,516.2,610.3,12160.8,280.57,9426.88,291.75,8582.025000000001,62184,68584,3160,6325
2013-11-27 17:00:00+01:00,13734.4,2967.1,18703.7,1048.8,211.6,2658.5,514.2,608.8,12157.1,0.0,10034.4,2.2,8995.825,65215,71732,1045,5160
2013-11-27 18:00:00+01:00,13689.7,2974.0,18311.6,1053.6,210.2,1808.8,510.2,699.2,12153.9,0.0,10144.22,0.0,9267.45,65297,70699,1094,5322
2013-11-27 19:00:00+01:00,13485.0,3010.5,18123.7,774.8,208.2,1566.9,507.5,447.5,12161.9,0.0,9957.17,0.0,9372.224999999999,63536,67817,1030,5926
2013-11-27 20:00:00+01:00,13379.1,2209.8,17363.3,643.3,213.3,1127.8,504.3,394.3,12163.1,0.0,9934.42,0.0,9364.349999999999,59230,64174,1044,6991
2013-11-27 21:00:00+01:00,13129.1,1940.2,16916.7,698.6,224.3,570.5,504.8,150.1,12163.8,0.0,10307.08,0.0,9356.775000000001,56758,62210,818,7594
2013-11-27 22:00:00+01:00,11966.7,1870.0,16938.8,748.1,223.5,386.1,503.9,196.7,12167.5,0.0,10289.0,0.0,9328.225,54621,59991,695,8196
2013-11-27 23:00:00+01:00,8869.5,1721.0,16951.0,528.4,232.3,360.8,503.4,60.2,12165.3,0.0,9980.1,0.0,9361.625,51028,56924,866,7874
