,Load_2017
2017-09-22 00:00:00+02:00,44842.2
2017-09-22 01:00:00+02:00,43149.8
2017-09-22 02:00:00+02:00,42396.7
2017-09-22 03:00:00+02:00,42624.8
2017-09-22 04:00:00+02:00,43487.9
2017-09-22 05:00:00+02:00,46424.5
2017-09-22 06:00:00+02:00,54278.3
2017-09-22 07:00:00+02:00,59406.5
2017-09-22 08:00:00+02:00,62280.2
2017-09-22 09:00:00+02:00,62946.7
2017-09-22 10:00:00+02:00,64232.7
2017-09-22 11:00:00+02:00,64556.6
2017-09-22 12:00:00+02:00,63411.0
2017-09-22 13:00:00+02:00,62152.3
2017-09-22 14:00:00+02:00,60546.6
2017-09-22 15:00:00+02:00,59466.7
2017-09-22 16:00:00+02:00,58361.3
2017-09-22 17:00:00+02:00,57831.3
2017-09-22 18:00:00+02:00,57706.8
2017-09-22 19:00:00+02:00,58522.9
2017-09-22 20:00:00+02:00,57232.2
2017-09-22 21:00:00+02:00,53007.4
2017-09-22 22:00:00+02:00,49407.3
2017-09-22 23:00:00+02:00,45759.7
