,Load_2017
2017-06-07 00:00:00+02:00,44065.5
2017-06-07 01:00:00+02:00,42079.5
2017-06-07 02:00:00+02:00,41300.6
2017-06-07 03:00:00+02:00,41190.3
2017-06-07 04:00:00+02:00,42080.0
2017-06-07 05:00:00+02:00,43862.7
2017-06-07 06:00:00+02:00,50427.9
2017-06-07 07:00:00+02:00,56642.3
2017-06-07 08:00:00+02:00,59907.4
2017-06-07 09:00:00+02:00,60940.4
2017-06-07 10:00:00+02:00,62060.8
2017-06-07 11:00:00+02:00,62619.5
2017-06-07 12:00:00+02:00,63485.7
2017-06-07 13:00:00+02:00,63189.7
2017-06-07 14:00:00+02:00,60871.7
2017-06-07 15:00:00+02:00,62050.2
2017-06-07 16:00:00+02:00,59206.5
2017-06-07 17:00:00+02:00,58182.7
2017-06-07 18:00:00+02:00,57453.5
2017-06-07 19:00:00+02:00,56492.1
2017-06-07 20:00:00+02:00,54008.1
2017-06-07 21:00:00+02:00,51978.1
2017-06-07 22:00:00+02:00,50176.9
2017-06-07 23:00:00+02:00,46206.7
