,Load_2017
2017-01-25 00:00:00+01:00,51816.7
2017-01-25 01:00:00+01:00,49811.3
2017-01-25 02:00:00+01:00,48791.7
2017-01-25 03:00:00+01:00,48640.0
2017-01-25 04:00:00+01:00,49414.7
2017-01-25 05:00:00+01:00,52121.7
2017-01-25 06:00:00+01:00,58446.0
2017-01-25 07:00:00+01:00,64329.3
2017-01-25 08:00:00+01:00,66847.7
2017-01-25 09:00:00+01:00,66939.0
2017-01-25 10:00:00+01:00,66153.7
2017-01-25 11:00:00+01:00,67986.7
2017-01-25 12:00:00+01:00,67240.0
2017-01-25 13:00:00+01:00,66731.0
2017-01-25 14:00:00+01:00,65754.0
2017-01-25 15:00:00+01:00,65025.0
2017-01-25 16:00:00+01:00,65218.7
2017-01-25 17:00:00+01:00,68332.7
2017-01-25 18:00:00+01:00,68788.3
2017-01-25 19:00:00+01:00,67351.0
2017-01-25 20:00:00+01:00,62945.7
2017-01-25 21:00:00+01:00,60627.3
2017-01-25 22:00:00+01:00,58836.3
2017-01-25 23:00:00+01:00,55349.7
