,Load_2017
2017-09-07 00:00:00+02:00,44269.6
2017-09-07 01:00:00+02:00,42810.9
2017-09-07 02:00:00+02:00,42016.8
2017-09-07 03:00:00+02:00,42005.0
2017-09-07 04:00:00+02:00,42920.7
2017-09-07 05:00:00+02:00,46180.4
2017-09-07 06:00:00+02:00,53142.9
2017-09-07 07:00:00+02:00,57657.3
2017-09-07 08:00:00+02:00,59965.8
2017-09-07 09:00:00+02:00,60582.7
2017-09-07 10:00:00+02:00,62161.1
2017-09-07 11:00:00+02:00,63980.2
2017-09-07 12:00:00+02:00,63707.0
2017-09-07 13:00:00+02:00,63289.7
2017-09-07 14:00:00+02:00,61916.1
2017-09-07 15:00:00+02:00,60635.6
2017-09-07 16:00:00+02:00,59158.9
2017-09-07 17:00:00+02:00,58279.6
2017-09-07 18:00:00+02:00,57987.0
2017-09-07 19:00:00+02:00,57875.8
2017-09-07 20:00:00+02:00,58038.7
2017-09-07 21:00:00+02:00,54983.9
2017-09-07 22:00:00+02:00,50723.9
2017-09-07 23:00:00+02:00,47180.2
