,Load_2017
2017-03-31 00:00:00+02:00,47711.4
2017-03-31 01:00:00+02:00,45550.3
2017-03-31 02:00:00+02:00,44579.4
2017-03-31 03:00:00+02:00,44640.7
2017-03-31 04:00:00+02:00,45330.5
2017-03-31 05:00:00+02:00,47063.0
2017-03-31 06:00:00+02:00,50478.3
2017-03-31 07:00:00+02:00,54137.1
2017-03-31 08:00:00+02:00,56147.7
2017-03-31 09:00:00+02:00,57661.9
2017-03-31 10:00:00+02:00,59274.9
2017-03-31 11:00:00+02:00,60697.0
2017-03-31 12:00:00+02:00,59981.3
2017-03-31 13:00:00+02:00,58502.9
2017-03-31 14:00:00+02:00,57369.4
2017-03-31 15:00:00+02:00,58305.7
2017-03-31 16:00:00+02:00,56997.5
2017-03-31 17:00:00+02:00,57007.1
2017-03-31 18:00:00+02:00,59073.3
2017-03-31 19:00:00+02:00,60913.8
2017-03-31 20:00:00+02:00,58089.0
2017-03-31 21:00:00+02:00,54737.0
2017-03-31 22:00:00+02:00,53281.7
2017-03-31 23:00:00+02:00,49441.1
