,Load_2017
2017-05-05 00:00:00+02:00,42142.5
2017-05-05 01:00:00+02:00,40002.6
2017-05-05 02:00:00+02:00,39622.0
2017-05-05 03:00:00+02:00,39484.3
2017-05-05 04:00:00+02:00,40267.6
2017-05-05 05:00:00+02:00,41830.1
2017-05-05 06:00:00+02:00,44692.5
2017-05-05 07:00:00+02:00,48997.4
2017-05-05 08:00:00+02:00,51612.6
2017-05-05 09:00:00+02:00,54040.9
2017-05-05 10:00:00+02:00,55655.1
2017-05-05 11:00:00+02:00,57380.6
2017-05-05 12:00:00+02:00,56838.1
2017-05-05 13:00:00+02:00,55293.3
2017-05-05 14:00:00+02:00,53827.7
2017-05-05 15:00:00+02:00,52664.8
2017-05-05 16:00:00+02:00,51633.2
2017-05-05 17:00:00+02:00,51674.0
2017-05-05 18:00:00+02:00,51729.0
2017-05-05 19:00:00+02:00,51351.3
2017-05-05 20:00:00+02:00,50300.6
2017-05-05 21:00:00+02:00,49676.9
2017-05-05 22:00:00+02:00,47737.9
2017-05-05 23:00:00+02:00,43994.3
