,Load_2017
2017-07-12 00:00:00+02:00,45345.3
2017-07-12 01:00:00+02:00,43973.7
2017-07-12 02:00:00+02:00,42692.7
2017-07-12 03:00:00+02:00,42343.0
2017-07-12 04:00:00+02:00,43073.2
2017-07-12 05:00:00+02:00,45497.0
2017-07-12 06:00:00+02:00,52225.3
2017-07-12 07:00:00+02:00,57981.8
2017-07-12 08:00:00+02:00,61092.3
2017-07-12 09:00:00+02:00,62133.7
2017-07-12 10:00:00+02:00,64285.7
2017-07-12 11:00:00+02:00,66648.2
2017-07-12 12:00:00+02:00,65741.1
2017-07-12 13:00:00+02:00,65365.1
2017-07-12 14:00:00+02:00,64117.7
2017-07-12 15:00:00+02:00,62948.6
2017-07-12 16:00:00+02:00,61331.8
2017-07-12 17:00:00+02:00,60827.6
2017-07-12 18:00:00+02:00,59841.0
2017-07-12 19:00:00+02:00,58651.4
2017-07-12 20:00:00+02:00,55933.4
2017-07-12 21:00:00+02:00,53932.8
2017-07-12 22:00:00+02:00,51904.3
2017-07-12 23:00:00+02:00,47796.8
