,Load_2017
2017-12-29 00:00:00+01:00,38168.3
2017-12-29 01:00:00+01:00,36131.3
2017-12-29 02:00:00+01:00,35364.1
2017-12-29 03:00:00+01:00,35059.3
2017-12-29 04:00:00+01:00,35400.3
2017-12-29 05:00:00+01:00,36007.4
2017-12-29 06:00:00+01:00,36887.4
2017-12-29 07:00:00+01:00,39128.6
2017-12-29 08:00:00+01:00,42542.7
2017-12-29 09:00:00+01:00,45410.1
2017-12-29 10:00:00+01:00,47960.2
2017-12-29 11:00:00+01:00,50470.7
2017-12-29 12:00:00+01:00,50047.7
2017-12-29 13:00:00+01:00,47620.3
2017-12-29 14:00:00+01:00,46175.7
2017-12-29 15:00:00+01:00,45881.6
2017-12-29 16:00:00+01:00,47571.7
2017-12-29 17:00:00+01:00,50959.6
2017-12-29 18:00:00+01:00,51253.8
2017-12-29 19:00:00+01:00,50122.2
2017-12-29 20:00:00+01:00,47877.5
2017-12-29 21:00:00+01:00,46569.8
2017-12-29 22:00:00+01:00,45985.3
2017-12-29 23:00:00+01:00,43020.9
