,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2015-09-17 00:00:00+02:00,4890.0,1423.6,15888.8,228.0,208.6,379.4,443.3,217.8,9882.2,0.0,20387.0,0.0,18584.0,45061.5,48777.8,1878.0,9848.0
2015-09-17 01:00:00+02:00,4595.0,1314.4,14465.5,228.0,216.9,243.2,460.6,153.1,9666.9,0.0,20361.0,0.0,18348.8,43059.5,46608.8,2371.0,9265.0
2015-09-17 02:00:00+02:00,4506.6,1426.2,13511.4,227.0,225.7,140.7,459.1,93.0,9550.3,0.0,21106.2,0.0,17257.5,42108.8,45456.2,2290.0,9209.0
2015-09-17 03:00:00+02:00,4477.2,1445.0,12348.5,227.0,245.3,234.1,462.6,136.4,9687.8,0.0,21263.8,0.0,16814.8,42299.8,45527.0,2636.0,8853.0
2015-09-17 04:00:00+02:00,4649.6,1622.5,12565.0,228.0,237.4,272.4,462.4,43.7,9720.4,0.0,21423.5,0.0,16880.5,43668.2,46813.0,2924.0,8876.0
2015-09-17 05:00:00+02:00,5502.7,2197.8,15191.4,227.0,248.7,321.7,464.9,159.1,9713.6,0.0,21290.2,0.0,17053.0,47416.0,51172.0,2517.0,9760.0
2015-09-17 06:00:00+02:00,8674.4,2483.2,17276.5,241.6,266.4,1097.4,465.9,401.4,9825.7,3.8,21275.0,8.0,17662.2,56053.0,59970.5,2178.0,8863.0
2015-09-17 07:00:00+02:00,12038.0,2782.1,16330.4,340.6,253.0,2001.6,468.5,467.8,9855.5,774.5,21358.2,683.5,18395.5,61342.2,65447.0,1526.0,7996.0
2015-09-17 08:00:00+02:00,12737.4,3153.1,16307.0,331.5,246.1,1630.9,467.8,487.0,9864.2,3613.2,20717.8,3037.8,18547.2,64036.2,68373.0,1139.0,8119.0
2015-09-17 09:00:00+02:00,12631.2,3136.8,15792.3,228.0,242.2,1554.4,473.1,423.1,9852.8,7127.0,19237.5,5841.8,18361.8,65020.0,69644.8,971.0,7992.0
2015-09-17 10:00:00+02:00,12658.5,3079.8,16127.3,228.0,244.8,430.6,472.0,367.5,9842.3,9793.0,19091.0,8399.2,18557.0,66681.5,70985.2,919.0,7740.0
2015-09-17 11:00:00+02:00,12817.8,3034.8,15831.7,226.0,236.2,487.1,472.8,322.4,9833.6,11857.2,20030.5,10156.2,18822.2,68453.0,73200.0,913.0,8183.0
2015-09-17 12:00:00+02:00,11692.7,3068.7,16180.4,226.0,220.2,514.7,474.8,161.9,9831.4,12322.8,20299.8,10590.2,19144.8,68244.5,72958.2,932.0,8479.0
2015-09-17 13:00:00+02:00,11345.8,3074.1,16276.9,227.0,219.4,1007.1,472.2,335.0,9818.2,10840.8,20187.2,9716.2,19141.8,67307.5,71917.0,1092.0,7726.0
2015-09-17 14:00:00+02:00,12548.1,3063.1,16259.6,227.0,224.4,700.3,470.8,298.1,9828.5,8627.8,19458.2,8191.0,18930.2,65952.0,65494.0,1092.0,7800.0
2015-09-17 15:00:00+02:00,12965.9,2985.4,16353.2,225.0,229.0,700.7,477.2,202.3,9850.4,5588.5,19200.0,6520.5,18474.0,64392.2,67517.8,1206.0,7891.0
2015-09-17 16:00:00+02:00,13099.6,3062.0,16432.8,225.0,225.8,527.4,481.4,307.8,9919.0,3228.5,19179.8,4706.5,18045.0,62348.0,65225.2,1360.0,7781.0
2015-09-17 17:00:00+02:00,13313.1,2659.4,17035.3,225.0,232.9,267.5,481.1,171.5,10212.2,1603.8,19570.0,2583.0,17462.8,61736.2,64369.2,1608.0,7066.0
2015-09-17 18:00:00+02:00,12758.3,2736.7,17773.5,225.0,247.4,1167.7,474.9,248.9,10267.4,666.0,19331.8,787.8,16743.5,61066.2,63867.2,1255.0,7233.0
2015-09-17 19:00:00+02:00,12682.9,2702.0,18173.1,226.0,263.3,1498.9,468.5,423.2,10291.4,59.2,19653.8,77.2,16202.0,61857.2,65028.0,952.0,6938.0
2015-09-17 20:00:00+02:00,11981.0,2941.3,17981.6,225.0,242.8,1572.3,464.8,319.0,10283.9,0.0,18970.0,0.0,15710.2,61022.0,63482.2,1061.0,7345.0
2015-09-17 21:00:00+02:00,10048.9,2300.9,17943.3,226.0,243.3,703.5,462.4,64.1,10262.1,0.0,18801.5,0.0,15411.2,57054.0,59135.8,1079.0,8042.0
2015-09-17 22:00:00+02:00,7770.1,1958.1,17518.6,227.0,197.6,666.0,467.8,105.7,10167.1,0.0,19008.0,0.0,15151.8,52803.0,54849.2,579.0,8812.0
2015-09-17 23:00:00+02:00,5973.1,1657.7,17290.8,226.0,210.0,224.2,473.7,44.0,10191.0,0.0,18855.8,0.0,14626.8,48410.0,50272.0,532.0,8963.0
