,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2015-02-23 00:00:00+01:00,5503.3,2709.1,14877.3,217.0,55.8,87.1,337.1,215.6,11419.1,0.0,19640.8,0.0,17242.5,46806.8,47734.5,1073.0,10530.0
2015-02-23 01:00:00+01:00,4885.3,2724.7,13790.3,217.0,55.8,191.1,335.0,86.7,11406.5,0.0,21417.2,0.0,18646.5,44946.0,47099.2,1094.0,10918.0
2015-02-23 02:00:00+01:00,5098.2,2730.6,12254.1,216.0,55.5,89.6,335.4,93.2,11412.1,0.0,22175.0,0.0,20011.8,44228.2,46121.0,1238.0,10804.0
2015-02-23 03:00:00+01:00,5149.3,2723.9,11416.5,216.0,54.7,210.9,335.5,92.6,11354.9,0.0,23529.2,0.0,20890.2,44520.8,47086.5,1440.0,10942.0
2015-02-23 04:00:00+01:00,5376.4,2740.1,11604.8,216.0,53.1,223.5,329.3,123.0,11346.8,0.0,23898.8,0.0,21536.8,45989.8,48727.8,1614.0,11036.0
2015-02-23 05:00:00+01:00,6264.6,2986.7,13730.0,291.4,52.2,450.6,323.0,120.2,11396.4,0.0,23747.0,0.0,21868.8,49593.5,52093.2,1309.0,11585.0
2015-02-23 06:00:00+01:00,8431.4,3354.1,14754.3,366.7,49.5,885.9,323.8,270.2,11483.1,0.0,24102.2,0.0,21860.2,57006.8,60139.0,1435.0,10559.0
2015-02-23 07:00:00+01:00,12057.5,3923.0,14859.4,513.3,50.5,1001.4,319.4,365.7,11474.2,200.2,23515.5,173.0,21272.0,62974.2,66197.2,1672.0,10146.0
2015-02-23 08:00:00+01:00,14011.9,4241.8,15360.1,569.1,52.6,976.5,316.8,359.4,11490.8,1478.2,22079.0,978.5,20048.8,65424.8,69123.8,2142.0,9715.0
2015-02-23 09:00:00+01:00,14520.0,4291.0,15514.9,607.9,51.4,1412.9,319.5,354.4,11487.7,2812.0,19698.2,2026.2,18415.2,65700.8,70339.2,2425.0,9519.0
2015-02-23 10:00:00+01:00,15455.1,4316.4,15804.8,559.8,53.5,1026.2,317.3,309.6,11494.2,3819.2,18535.8,3068.2,16554.8,67317.0,71720.5,2372.0,9367.0
2015-02-23 11:00:00+01:00,15409.5,4279.5,15791.2,643.7,56.2,1515.1,314.2,264.5,11498.8,4717.2,16770.2,3887.2,15022.8,68477.5,72577.2,2193.0,8706.0
2015-02-23 12:00:00+01:00,15625.1,4400.5,16397.3,732.9,54.1,1225.7,319.6,285.3,11522.8,4829.0,14754.8,3891.0,13946.0,67633.2,71879.2,2061.0,8470.0
2015-02-23 13:00:00+01:00,15897.5,4424.7,16824.3,772.3,53.2,1946.8,319.2,385.1,11575.2,3705.8,13261.2,3342.8,12945.8,66757.8,71279.8,2494.0,8151.0
2015-02-23 14:00:00+01:00,15655.3,4389.8,17190.2,591.1,54.4,3094.2,313.3,497.5,11566.1,2943.8,11801.0,2591.8,12039.2,65972.5,69682.5,2934.0,8118.0
2015-02-23 15:00:00+01:00,16077.9,4450.6,16513.2,493.5,50.6,2369.9,315.6,427.4,11704.3,2157.5,10630.8,1705.5,11198.0,65208.0,67665.2,3409.0,7315.0
2015-02-23 16:00:00+01:00,16695.5,4131.2,17163.6,546.1,55.1,1017.0,317.5,242.5,11689.7,1167.8,9843.0,711.2,10454.5,64462.2,66250.2,3654.0,7035.0
2015-02-23 17:00:00+01:00,16550.8,3728.2,17723.0,673.1,53.1,1801.5,325.7,299.8,11708.1,209.5,9534.2,113.0,10140.0,65141.5,66639.2,4068.0,6123.0
2015-02-23 18:00:00+01:00,16765.1,4004.5,18032.6,782.0,55.1,3448.3,329.6,474.5,11712.7,5.0,9830.8,0.0,10408.2,68289.0,69405.2,3251.0,5739.0
2015-02-23 19:00:00+01:00,16796.7,4105.0,18328.4,816.3,53.3,2945.0,328.4,441.2,11709.6,0.0,10143.8,0.0,10870.8,67612.8,68142.5,2533.0,6802.0
2015-02-23 20:00:00+01:00,16523.5,3469.9,18436.4,937.8,56.6,1712.9,331.6,302.1,11701.1,0.0,10539.2,0.0,11456.0,63566.2,64217.5,1881.0,8559.0
2015-02-23 21:00:00+01:00,15566.2,3089.6,18475.1,934.1,57.9,615.0,329.7,239.4,11708.9,0.0,10865.5,0.0,12137.8,60215.0,61101.8,2049.0,9639.0
2015-02-23 22:00:00+01:00,13577.5,2929.8,18424.8,760.7,59.6,577.7,333.6,256.7,11706.6,0.0,11249.8,0.0,12817.0,57774.0,58629.0,1730.0,10006.0
2015-02-23 23:00:00+01:00,11581.1,2751.9,18352.6,442.6,60.5,246.8,341.3,140.3,11693.4,0.0,11700.0,0.0,13326.2,52209.2,54046.5,1111.0,10429.0
