,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2015-01-19 00:00:00+01:00,11616.0,3076.9,17916.4,217.0,59.0,504.0,471.0,5.1,11949.0,0.0,3064.6,0.0,2965.2,36717.0,46326.0,2252.0,2015.0
2015-01-19 01:00:00+01:00,11023.1,2935.7,17793.6,217.0,60.8,347.1,473.8,23.2,11972.2,0.0,2576.0,0.0,2647.3,35380.0,45126.0,2343.0,4803.0
2015-01-19 02:00:00+01:00,11407.0,3319.6,17838.9,217.0,59.5,373.2,472.0,67.5,11957.1,0.0,2141.5,0.0,2335.4,34650.0,44540.0,2357.0,4256.0
2015-01-19 03:00:00+01:00,11624.4,3464.9,18050.5,217.0,58.8,310.6,468.0,122.4,11984.2,0.0,1778.8,0.0,2041.9,34278.0,44635.0,2461.0,3864.0
2015-01-19 04:00:00+01:00,12325.7,3735.4,18064.8,217.0,56.6,308.7,462.7,144.2,11972.6,0.0,1454.4,0.0,1823.3,34737.0,45423.0,2649.0,3913.0
2015-01-19 05:00:00+01:00,13475.0,4223.3,18374.2,313.3,56.9,767.3,458.1,322.0,12002.3,0.0,1288.9,0.0,1726.9,36538.0,48330.0,2701.0,4192.0
2015-01-19 06:00:00+01:00,14943.6,5168.6,18423.1,593.4,54.7,1306.4,455.1,304.0,11945.7,0.0,1384.4,0.0,1736.0,42476.0,55646.0,2668.0,3333.0
2015-01-19 07:00:00+01:00,15400.3,6120.7,18543.4,715.4,53.7,2324.8,454.3,243.9,11923.3,0.0,1597.7,1.4,1832.2,46681.0,62362.0,2715.0,2621.0
2015-01-19 08:00:00+01:00,15515.9,6368.0,18921.4,679.3,53.8,2328.6,453.2,232.5,11930.8,292.9,1676.5,289.5,1971.8,48202.0,64578.0,2875.0,2217.0
2015-01-19 09:00:00+01:00,15646.2,6812.3,19113.8,778.9,55.2,2594.6,451.8,397.2,12038.4,1552.0,1492.4,2008.3,2040.3,48525.0,64610.0,2746.0,2562.0
2015-01-19 10:00:00+01:00,15790.4,7259.3,19092.0,875.0,55.4,2826.3,454.4,427.5,12058.9,3178.2,1228.3,4234.8,1888.1,49307.0,65528.0,2795.0,2911.0
2015-01-19 11:00:00+01:00,16397.4,7065.7,19153.2,824.3,55.5,1760.1,454.5,340.7,12058.7,4472.9,941.7,5922.4,1521.0,49803.0,65688.0,2899.0,2417.0
2015-01-19 12:00:00+01:00,16590.2,7029.5,19116.1,800.7,56.0,1175.9,455.9,155.1,12048.6,4874.1,795.7,6607.5,1226.2,50194.0,64851.0,2939.0,2021.0
2015-01-19 13:00:00+01:00,16708.4,7152.4,19116.6,821.6,56.0,657.9,456.8,431.1,12052.8,4486.7,776.0,6096.4,1091.7,50138.0,64621.0,3083.0,2352.0
2015-01-19 14:00:00+01:00,16911.7,7244.6,19148.7,824.5,57.0,545.4,458.4,339.7,12048.6,2883.9,757.6,4393.9,1138.5,49784.0,63566.0,2947.0,2336.0
2015-01-19 15:00:00+01:00,17254.8,7412.9,19126.5,825.3,58.3,557.0,462.1,387.3,12047.1,1436.4,841.0,2054.0,1373.8,49111.0,63122.0,3075.0,2380.0
2015-01-19 16:00:00+01:00,17218.9,7603.9,19129.6,826.3,56.9,1613.5,467.0,296.0,12025.4,238.1,1020.2,344.3,1734.9,48621.0,63561.0,2729.0,2823.0
2015-01-19 17:00:00+01:00,17198.9,7939.2,19171.3,975.3,58.2,3890.9,475.0,449.3,12006.1,5.4,1210.4,1.7,2131.6,50013.0,66703.0,2968.0,2373.0
2015-01-19 18:00:00+01:00,17173.0,7949.7,19225.9,966.4,58.2,3616.8,480.8,303.4,12005.3,0.0,1340.5,0.0,2451.9,50567.0,67140.0,3282.0,2388.0
2015-01-19 19:00:00+01:00,17103.0,7486.9,19238.3,876.0,58.8,1635.5,485.9,219.1,12002.8,0.0,1338.6,0.0,2527.9,49236.0,65339.0,3426.0,2077.0
2015-01-19 20:00:00+01:00,16959.8,6390.3,19176.5,871.0,57.8,1124.4,490.5,225.8,12001.0,0.0,1343.0,0.0,2477.7,47470.0,61131.0,3172.0,2935.0
2015-01-19 21:00:00+01:00,16778.3,4583.1,19053.9,881.6,58.7,721.8,495.6,321.5,11997.8,0.0,1377.5,0.0,2391.3,45715.0,58694.0,3004.0,2893.0
2015-01-19 22:00:00+01:00,16573.1,3664.6,19039.0,790.8,59.3,808.4,501.7,312.6,12016.0,0.0,1398.8,0.0,2187.5,43845.0,56565.0,3059.0,3186.0
2015-01-19 23:00:00+01:00,16069.3,3515.9,18972.3,442.0,63.1,589.3,510.8,215.3,12003.9,0.0,1409.4,0.0,2043.3,41868.0,53010.0,3000.0,3503.0
