,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2015-09-09 00:00:00+02:00,11611.0,1768.1,19493.8,230.0,71.5,405.7,486.4,81.2,10484.3,0.0,3262.0,0.0,2726.0,44071.2,46051.0,2678.0,9641.0
2015-09-09 01:00:00+02:00,10181.0,1733.4,19503.0,231.0,71.3,314.8,506.1,64.9,10488.8,0.0,2986.8,0.0,2548.8,42121.2,43967.0,2908.0,9292.0
2015-09-09 02:00:00+02:00,9959.8,1791.2,19446.5,230.0,70.3,355.0,503.1,26.2,10487.1,0.0,2745.8,0.0,2637.5,41103.0,42856.0,3052.0,9136.0
2015-09-09 03:00:00+02:00,9841.5,1863.4,19534.0,230.0,70.1,108.3,498.4,30.6,10486.5,0.0,2905.5,0.0,2625.5,41487.0,43114.0,3209.0,8931.0
2015-09-09 04:00:00+02:00,10436.9,1643.0,19582.4,230.0,70.7,259.5,496.4,28.6,10495.5,0.0,2912.0,0.0,2609.5,42561.5,44464.5,3439.0,8397.0
2015-09-09 05:00:00+02:00,13108.5,1881.8,19550.8,231.0,70.1,491.6,493.8,142.8,10494.8,0.0,2817.5,0.0,2602.2,46124.2,48566.2,2975.0,9051.0
2015-09-09 06:00:00+02:00,16254.7,2076.3,19639.8,231.0,72.0,1478.4,487.4,364.2,10500.3,28.8,2743.0,52.2,2606.2,54173.0,56344.0,3305.0,7374.0
2015-09-09 07:00:00+02:00,17491.3,2368.8,19711.4,231.0,72.9,2325.1,486.0,411.8,10512.8,1378.2,2881.0,1474.0,2601.8,59651.0,61206.8,2882.0,6059.0
2015-09-09 08:00:00+02:00,17664.4,2417.6,19738.0,231.0,57.8,2409.3,487.7,421.8,10541.7,5538.0,2217.0,5506.2,2400.2,62198.0,63819.0,1934.0,7087.0
2015-09-09 09:00:00+02:00,17673.2,2411.0,19704.6,0.0,51.9,1164.4,491.1,302.9,10553.0,10835.8,1437.0,10365.0,2106.5,63057.8,64688.2,1288.0,8981.0
2015-09-09 10:00:00+02:00,17129.0,2234.1,19369.7,0.0,55.3,623.5,484.1,85.2,10529.2,15149.2,1895.8,14887.0,2086.5,64341.2,66151.5,950.0,10872.0
2015-09-09 11:00:00+02:00,16931.1,2283.6,19139.8,0.0,72.7,806.0,479.0,124.6,10521.1,17251.0,3059.0,17977.2,2420.0,65767.8,68082.5,777.0,11822.0
2015-09-09 12:00:00+02:00,16574.7,2339.7,18950.7,0.0,81.1,731.5,477.5,81.1,10522.7,17507.0,3508.8,19337.2,2803.5,65249.8,67313.5,649.0,12157.0
2015-09-09 13:00:00+02:00,16503.0,2558.3,18821.6,0.0,84.8,316.9,482.6,62.7,10493.8,17491.5,3773.2,19304.2,3063.0,64525.0,66410.0,729.0,12797.0
2015-09-09 14:00:00+02:00,15749.4,2580.0,18749.5,229.0,82.7,237.2,482.2,183.2,10453.4,16871.0,3845.2,17971.8,3246.8,62930.8,65134.8,948.0,12333.0
2015-09-09 15:00:00+02:00,15143.4,2659.8,18710.9,229.0,83.2,261.7,477.5,162.2,10458.2,15788.2,3900.5,15400.2,3324.5,61822.8,63734.2,1239.0,11933.0
2015-09-09 16:00:00+02:00,15053.2,2635.2,18790.5,230.0,87.6,274.6,473.2,116.0,10460.2,12668.8,4267.2,12000.0,3424.8,60430.5,62189.2,1497.0,11143.0
2015-09-09 17:00:00+02:00,16460.5,2673.3,18868.8,230.0,82.9,375.7,470.5,67.8,10453.8,8027.5,4473.5,7780.8,3620.0,59981.5,60977.8,1959.0,9833.0
2015-09-09 18:00:00+02:00,17267.8,2743.0,19319.5,231.0,84.8,1380.2,470.6,231.0,10476.4,3349.8,4637.2,3458.5,4017.2,59842.2,61068.8,1887.0,7999.0
2015-09-09 19:00:00+02:00,17418.0,2920.6,19343.3,230.0,89.3,2110.0,468.8,372.4,10517.7,423.0,4898.0,576.0,4518.8,60270.2,61109.5,1957.0,6772.0
2015-09-09 20:00:00+02:00,17396.2,2721.2,19502.9,230.0,104.2,1536.0,469.6,235.3,10507.6,0.0,6698.2,3.0,5052.0,59247.0,61357.2,2117.0,7034.0
2015-09-09 21:00:00+02:00,16878.0,2153.5,19324.2,231.0,123.2,419.9,468.9,46.4,10503.4,0.0,8221.5,0.0,5535.2,55814.5,57560.0,2394.0,9093.0
2015-09-09 22:00:00+02:00,14196.9,2121.1,19321.6,231.0,134.3,673.6,468.3,78.9,10508.9,0.0,8164.2,0.0,5920.8,51686.0,53136.2,2143.0,10231.0
2015-09-09 23:00:00+02:00,10373.6,2006.7,19560.3,231.0,138.4,552.1,467.6,43.2,10529.5,0.0,7747.8,0.0,6043.5,47177.0,48742.5,2376.0,10144.0
