,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2015-12-31 00:00:00+01:00,3881.8,1107.6,11193.6,191.0,234.0,451.4,296.6,15.3,10238.8,0.0,21897.8,0.0,19649.0,38942.8,41603.0,24.0,11645.0
2015-12-31 01:00:00+01:00,3779.3,1277.6,11014.4,191.0,230.8,514.0,298.5,16.2,10144.2,0.0,21680.2,0.0,20780.2,36328.5,39406.5,0.0,12159.0
2015-12-31 02:00:00+01:00,3662.0,1266.7,10424.3,191.0,236.0,409.0,295.0,32.9,10018.8,0.0,22133.0,0.0,20641.2,35075.0,38462.8,157.0,12086.0
2015-12-31 03:00:00+01:00,3228.5,1267.3,9971.1,190.0,231.7,295.7,295.0,14.9,10197.7,0.0,22454.2,0.0,20441.8,34993.0,38338.0,272.0,11870.0
2015-12-31 04:00:00+01:00,3167.8,1265.3,9841.4,190.0,229.5,316.6,299.9,23.9,10087.7,0.0,22756.8,0.0,20148.8,35440.0,38762.2,705.0,11642.0
2015-12-31 05:00:00+01:00,3293.6,1290.1,9929.6,190.0,221.8,343.0,297.2,28.5,10138.6,0.0,22790.2,0.0,19810.2,36173.0,39342.0,818.0,11673.0
2015-12-31 06:00:00+01:00,3512.2,1343.7,9948.0,189.8,219.2,243.2,286.2,12.9,10181.9,0.0,22948.8,0.0,19451.2,37815.2,39393.5,707.0,11807.0
2015-12-31 07:00:00+01:00,3948.6,1454.2,10514.9,190.0,201.8,499.2,286.5,18.3,10286.3,0.0,22577.8,3.0,19015.5,41224.2,42289.8,215.0,11430.0
2015-12-31 08:00:00+01:00,4122.2,1666.9,12041.4,190.0,194.4,517.4,287.4,23.4,10320.5,300.5,21603.0,272.5,18306.5,44354.2,45218.8,540.0,11048.0
2015-12-31 09:00:00+01:00,4476.8,1765.6,12977.1,190.0,198.1,536.8,287.5,14.1,10363.1,1877.0,20122.0,1704.2,17528.0,47236.0,48692.2,1031.0,10563.0
2015-12-31 10:00:00+01:00,4946.3,1799.7,13335.5,190.0,179.3,419.3,289.4,15.1,10353.8,3223.2,18209.5,3398.5,16437.5,49336.5,50595.0,1080.0,9641.0
2015-12-31 11:00:00+01:00,5347.8,1866.1,14002.4,190.0,165.2,759.5,291.7,8.4,10334.6,2243.0,11692.2,4565.8,14884.2,50658.8,51411.0,1062.0,9836.0
2015-12-31 12:00:00+01:00,5981.2,1961.0,14127.8,190.0,147.8,757.8,288.3,8.0,10353.8,2302.5,10053.8,4818.0,13464.8,50406.0,51307.0,1153.0,9642.0
2015-12-31 13:00:00+01:00,6467.8,1961.0,14156.7,190.0,122.6,681.3,293.1,7.9,10470.2,2264.0,10160.2,4040.8,12481.5,48805.8,50323.0,1254.0,10028.0
2015-12-31 14:00:00+01:00,6808.7,2004.3,14323.5,191.0,112.5,1479.5,289.6,11.6,10436.2,2119.5,9286.0,2628.5,11744.5,47751.5,48979.2,1513.0,10295.0
2015-12-31 15:00:00+01:00,7432.6,2012.1,14613.2,191.0,100.8,2131.1,289.7,14.7,10384.7,820.5,8427.0,850.2,11141.2,46596.5,48785.8,1931.0,10098.0
2015-12-31 16:00:00+01:00,8121.3,2119.9,15003.1,191.0,96.2,2144.0,285.4,85.0,10438.1,56.8,8089.2,30.8,10492.0,48071.8,50429.8,2681.0,8704.0
2015-12-31 17:00:00+01:00,8480.2,2132.0,14967.4,191.0,96.0,2814.0,284.1,136.5,10433.0,0.0,8910.0,0.0,9710.2,50073.5,53667.0,2779.0,6663.0
2015-12-31 18:00:00+01:00,8589.6,2133.1,15027.9,191.5,108.0,1982.0,284.5,29.2,10427.7,0.0,10707.8,0.0,9113.8,49317.5,52788.2,2641.0,6232.0
2015-12-31 19:00:00+01:00,7945.0,2051.4,15059.7,190.8,107.8,1380.1,286.2,41.0,10405.4,0.0,10413.8,0.0,8714.5,47709.5,49711.0,2262.0,6978.0
2015-12-31 20:00:00+01:00,7121.9,1904.6,15050.4,191.3,114.0,1837.4,289.0,40.9,10426.2,0.0,9571.5,0.0,8442.8,45457.0,46261.0,1797.0,8670.0
2015-12-31 21:00:00+01:00,7060.6,1828.4,15030.3,192.0,122.2,982.6,292.2,41.4,10447.3,0.0,9298.5,0.0,8259.8,44153.0,44437.8,1817.0,8692.0
2015-12-31 22:00:00+01:00,6726.7,1759.0,15053.8,192.0,113.8,1248.2,284.9,56.7,10674.1,0.0,9485.8,0.0,8060.2,43294.2,44113.0,1307.0,8966.0
2015-12-31 23:00:00+01:00,6313.2,1715.7,15059.9,192.3,106.8,1226.4,227.4,53.8,10685.0,0.0,9397.2,0.0,9503.5,40318.0,42313.0,786.0,9830.0
