,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2015-08-07 00:00:00+02:00,14163.8,1469.7,17212.4,231.0,77.6,579.5,540.6,362.4,7798.2,0.0,4866.2,0.0,4072.5,43224.5,45105.5,2035.0,6044.0
2015-08-07 01:00:00+02:00,11459.2,1323.1,17258.7,230.0,72.7,423.0,567.6,229.8,7802.8,0.0,4637.0,0.0,3576.2,41225.2,43026.2,2431.0,5655.0
2015-08-07 02:00:00+02:00,10681.9,1469.4,17215.2,230.0,75.1,378.2,567.9,180.3,7813.8,0.0,4358.0,0.0,3596.5,40307.5,42028.2,2894.0,5345.0
2015-08-07 03:00:00+02:00,10236.8,1470.0,17274.9,229.0,66.3,177.7,567.0,224.8,8013.7,0.0,3937.2,0.0,3300.2,40345.8,42072.5,3869.0,4706.0
2015-08-07 04:00:00+02:00,10041.9,1473.0,17259.3,230.0,70.0,111.6,569.1,235.6,8294.2,0.0,3494.2,0.0,2976.8,41161.2,42782.0,4746.0,4185.0
2015-08-07 05:00:00+02:00,11124.5,1480.6,17298.6,227.0,71.2,145.2,566.3,254.8,8433.3,9.0,3073.2,15.5,2683.8,44046.8,45552.8,4580.0,4200.0
2015-08-07 06:00:00+02:00,12948.8,1554.9,17320.1,231.0,57.5,683.0,567.6,224.0,8524.9,683.0,2807.8,681.2,2370.5,50549.8,51385.8,4602.0,4031.0
2015-08-07 07:00:00+02:00,13802.8,1776.2,17354.0,231.0,59.7,1491.5,569.9,192.4,8557.6,3288.5,2513.0,3581.0,1930.0,56235.0,57243.0,4851.0,3258.0
2015-08-07 08:00:00+02:00,14466.0,1907.6,17417.9,230.0,57.3,2072.8,569.3,305.5,8577.0,7002.5,2497.8,8162.2,1413.5,59807.2,60528.5,3252.0,3793.0
2015-08-07 09:00:00+02:00,14917.4,1967.1,16951.4,229.0,51.5,1614.0,570.6,307.7,8561.8,11417.8,1894.0,12980.5,1056.5,61098.8,62419.2,2096.0,4413.0
2015-08-07 10:00:00+02:00,15486.7,1945.7,16848.5,230.0,48.6,746.3,568.8,249.2,8533.0,15492.0,1902.0,17063.0,967.2,62463.5,64475.2,1564.0,5272.0
2015-08-07 11:00:00+02:00,14719.6,1948.3,16450.4,229.0,50.0,386.1,574.6,225.5,8501.0,19024.2,2452.0,20137.5,992.2,63771.8,65908.0,1254.0,5436.0
2015-08-07 12:00:00+02:00,13305.9,1947.4,16097.2,230.0,62.4,511.3,575.6,161.7,8535.3,20753.2,2936.2,22021.2,1060.8,63116.2,64985.5,412.0,6157.0
2015-08-07 13:00:00+02:00,12307.5,1812.0,15960.0,231.0,61.2,483.2,574.1,204.1,8622.8,21718.8,2808.5,22620.2,1030.0,61930.8,63944.0,659.0,6583.0
2015-08-07 14:00:00+02:00,11279.9,1685.3,15870.9,232.0,57.4,593.6,573.0,215.0,8635.2,21195.8,2810.8,21808.2,1059.2,60436.2,62688.8,557.0,6271.0
2015-08-07 15:00:00+02:00,11029.4,1597.1,15785.1,231.0,59.3,291.5,570.9,276.3,8608.5,19257.5,2708.8,19479.2,1143.2,59116.5,61295.0,1240.0,5883.0
2015-08-07 16:00:00+02:00,11851.9,1503.8,15637.8,231.0,52.6,632.1,573.9,385.4,8592.5,15952.8,2763.5,15963.8,1293.2,58024.8,60390.2,1968.0,5617.0
2015-08-07 17:00:00+02:00,13547.1,1474.7,16119.7,231.0,48.0,779.0,575.6,447.3,8572.2,11356.8,2646.2,11434.0,1461.8,57509.2,59700.0,2430.0,5029.0
2015-08-07 18:00:00+02:00,14187.7,1478.4,16822.2,231.0,55.8,1533.1,576.1,404.2,8556.5,6387.0,2550.5,6482.5,1751.5,56301.2,58292.2,3373.0,4063.0
2015-08-07 19:00:00+02:00,14772.7,1437.8,16712.7,231.0,57.8,2759.4,572.7,460.3,8543.1,2434.8,2599.5,2529.8,2261.5,55044.5,57091.5,4858.0,3675.0
2015-08-07 20:00:00+02:00,14749.7,1430.9,16738.4,230.0,58.2,1566.2,573.8,250.8,8544.0,390.2,2936.5,451.5,2888.8,52665.5,54120.0,5253.0,3741.0
2015-08-07 21:00:00+02:00,14202.5,1417.9,16523.4,230.0,61.0,1917.0,571.2,436.6,7807.6,0.5,4154.8,6.8,3576.2,51543.5,52883.5,4813.0,4054.0
2015-08-07 22:00:00+02:00,13958.7,1383.1,15999.7,231.0,69.0,1942.4,567.5,460.2,7767.3,0.0,4825.5,0.0,4125.0,48790.0,50421.0,3490.0,4426.0
2015-08-07 23:00:00+02:00,13141.9,1424.8,16036.3,231.0,80.4,1049.1,566.2,447.2,7767.9,0.0,4786.8,0.0,4365.5,45139.0,46672.2,2405.0,5273.0
