,coal,gas,lignite,oil,other,pumped-storage,run-of-the-river,seasonal-store,uranium,Solar_Post,Wind_Post,Solar_Ante,Wind_Ante,Load Ahead,Load,Import,Export
2015-08-23 00:00:00+02:00,2091.4,1180.6,16223.9,225.0,156.4,363.9,451.8,36.8,9841.3,0.0,12466.5,0.0,8227.8,38220.8,39218.2,1193.0,10512.0
2015-08-23 01:00:00+02:00,1742.8,997.0,15184.8,226.0,149.5,516.6,465.2,48.4,9913.6,0.0,11816.0,0.0,7971.8,36173.5,37345.5,816.0,10596.0
2015-08-23 02:00:00+02:00,1884.2,1154.3,14005.0,226.0,141.8,435.3,459.6,60.9,9959.1,0.0,11316.0,0.0,7782.8,35027.8,36146.2,952.0,9949.0
2015-08-23 03:00:00+02:00,1845.7,1164.8,13287.3,228.0,139.1,450.7,453.0,15.2,9867.0,0.0,10608.0,0.0,7824.2,34755.8,35590.0,1518.0,9370.0
2015-08-23 04:00:00+02:00,1843.4,1163.3,13234.1,228.0,143.3,302.0,442.7,12.8,9720.6,0.0,10086.0,0.0,7964.0,34992.2,35329.5,1900.0,8695.0
2015-08-23 05:00:00+02:00,1847.8,1125.1,13209.9,228.0,145.1,343.3,430.9,38.4,9694.7,0.0,10352.5,0.0,8058.8,35278.2,35574.8,1724.0,8372.0
2015-08-23 06:00:00+02:00,1808.1,1158.0,12971.7,226.0,143.7,259.9,422.8,25.1,9584.3,263.8,10901.2,288.2,8175.2,36041.8,35652.5,2079.0,8454.0
2015-08-23 07:00:00+02:00,1576.2,1166.0,12987.8,225.0,132.8,767.2,421.3,41.2,9723.9,2718.5,10557.5,2920.5,8133.5,38093.8,38153.2,1696.0,9222.0
2015-08-23 08:00:00+02:00,1697.5,1177.3,13448.6,224.0,107.6,1606.9,418.7,150.7,10089.2,7639.2,8534.2,7957.2,7716.0,41777.5,41710.0,1148.0,10562.0
2015-08-23 09:00:00+02:00,1655.8,1184.5,14424.5,227.0,88.9,1286.1,421.4,35.8,10115.3,13359.5,7402.8,13784.5,7275.2,44928.5,45022.8,511.0,12211.0
2015-08-23 10:00:00+02:00,1582.0,1173.4,13626.9,230.0,98.2,603.4,427.1,45.2,10009.0,18287.8,9170.5,18640.2,7464.0,47488.0,46981.5,0.0,13300.0
2015-08-23 11:00:00+02:00,1577.5,1145.9,12534.3,231.0,136.3,236.3,431.0,6.7,9406.1,21656.8,13177.2,21883.0,8402.8,49992.0,49272.5,0.0,14451.0
2015-08-23 12:00:00+02:00,1644.1,1146.6,10653.4,232.0,164.0,175.0,437.0,41.7,9105.3,23106.8,16423.8,23462.2,9730.8,49925.2,49311.2,0.0,15724.0
2015-08-23 13:00:00+02:00,1645.9,1115.3,10211.8,232.0,178.1,237.7,444.1,28.7,8988.3,22742.5,17415.8,23244.8,10882.2,48037.2,48676.0,0.0,15801.0
2015-08-23 14:00:00+02:00,1629.2,1119.3,10066.5,233.0,175.1,593.3,444.1,58.0,9207.9,20870.0,17245.2,21401.2,11721.8,46775.0,48314.2,0.0,15037.0
2015-08-23 15:00:00+02:00,1666.5,1115.6,9997.8,233.0,181.8,672.8,437.8,47.8,9311.9,17051.8,16919.5,18159.2,12083.8,46217.8,47600.0,561.0,13540.0
2015-08-23 16:00:00+02:00,1620.1,1132.8,11160.2,233.0,176.9,799.6,434.9,25.7,9606.4,12142.2,17102.2,13677.0,12060.8,45985.0,47164.2,1441.0,12178.0
2015-08-23 17:00:00+02:00,1764.4,1156.2,13126.0,294.2,178.6,933.3,434.2,273.0,9840.2,7341.8,16401.5,8554.5,11671.2,46778.0,47900.0,1959.0,11000.0
2015-08-23 18:00:00+02:00,1948.1,1209.7,15528.3,236.5,169.1,1521.5,435.1,443.1,10062.2,3265.0,15157.2,3960.2,11388.2,47805.2,48101.0,2288.0,9116.0
2015-08-23 19:00:00+02:00,2695.1,1281.8,15931.7,233.0,142.0,3287.6,431.4,288.2,10092.6,823.2,13411.2,1105.0,11265.5,47762.8,47854.5,2039.0,8325.0
2015-08-23 20:00:00+02:00,3151.7,1271.5,16039.1,232.0,136.3,3522.9,428.6,190.9,10100.5,49.2,13883.5,93.8,11540.5,47372.5,48087.8,1918.0,8217.0
2015-08-23 21:00:00+02:00,3214.6,1253.4,15967.0,232.0,158.2,1534.2,431.5,150.3,10296.9,0.0,15516.8,0.0,12276.8,46892.2,47865.8,1830.0,7827.0
2015-08-23 22:00:00+02:00,3182.4,1237.6,16117.8,232.0,170.6,1241.2,429.3,130.0,10400.6,0.0,16072.8,0.0,12964.8,45351.8,46609.2,1353.0,8860.0
2015-08-23 23:00:00+02:00,2547.9,1213.5,16324.8,232.0,159.2,680.3,424.9,133.6,10342.4,0.0,15750.8,0.0,13221.8,42161.5,43399.5,602.0,9383.0
