,Load_2030
2030-10-11 00:00:00+02:00,44599.0
2030-10-11 01:00:00+02:00,43154.5
2030-10-11 02:00:00+02:00,42436.3
2030-10-11 03:00:00+02:00,42686.2
2030-10-11 04:00:00+02:00,44002.2
2030-10-11 05:00:00+02:00,47446.4
2030-10-11 06:00:00+02:00,55403.7
2030-10-11 07:00:00+02:00,61606.4
2030-10-11 08:00:00+02:00,63778.0
2030-10-11 09:00:00+02:00,64224.3
2030-10-11 10:00:00+02:00,65115.3
2030-10-11 11:00:00+02:00,65343.5
2030-10-11 12:00:00+02:00,64437.2
2030-10-11 13:00:00+02:00,63303.7
2030-10-11 14:00:00+02:00,61942.5
2030-10-11 15:00:00+02:00,60541.5
2030-10-11 16:00:00+02:00,59140.6
2030-10-11 17:00:00+02:00,58924.1
2030-10-11 18:00:00+02:00,60436.2
2030-10-11 19:00:00+02:00,61881.7
2030-10-11 20:00:00+02:00,58110.8
2030-10-11 21:00:00+02:00,54167.9
2030-10-11 22:00:00+02:00,51123.8
2030-10-11 23:00:00+02:00,47042.0
