,Load_2030
2030-05-06 00:00:00+02:00,40640.2
2030-05-06 01:00:00+02:00,39395.6
2030-05-06 02:00:00+02:00,38934.0
2030-05-06 03:00:00+02:00,39417.7
2030-05-06 04:00:00+02:00,40832.7
2030-05-06 05:00:00+02:00,44404.3
2030-05-06 06:00:00+02:00,51498.3
2030-05-06 07:00:00+02:00,57172.1
2030-05-06 08:00:00+02:00,60224.9
2030-05-06 09:00:00+02:00,61040.3
2030-05-06 10:00:00+02:00,62422.8
2030-05-06 11:00:00+02:00,63204.2
2030-05-06 12:00:00+02:00,62745.9
2030-05-06 13:00:00+02:00,62759.6
2030-05-06 14:00:00+02:00,61088.1
2030-05-06 15:00:00+02:00,59468.2
2030-05-06 16:00:00+02:00,57746.7
2030-05-06 17:00:00+02:00,57271.1
2030-05-06 18:00:00+02:00,57026.7
2030-05-06 19:00:00+02:00,57054.9
2030-05-06 20:00:00+02:00,55593.7
2030-05-06 21:00:00+02:00,54744.4
2030-05-06 22:00:00+02:00,51341.4
2030-05-06 23:00:00+02:00,46947.0
