,Load_2030
2030-12-18 00:00:00+01:00,49441.4
2030-12-18 01:00:00+01:00,47733.9
2030-12-18 02:00:00+01:00,46930.0
2030-12-18 03:00:00+01:00,47118.0
2030-12-18 04:00:00+01:00,48298.4
2030-12-18 05:00:00+01:00,50921.3
2030-12-18 06:00:00+01:00,58187.4
2030-12-18 07:00:00+01:00,64981.8
2030-12-18 08:00:00+01:00,67544.5
2030-12-18 09:00:00+01:00,67425.8
2030-12-18 10:00:00+01:00,67549.7
2030-12-18 11:00:00+01:00,68276.8
2030-12-18 12:00:00+01:00,67888.0
2030-12-18 13:00:00+01:00,67475.1
2030-12-18 14:00:00+01:00,66181.3
2030-12-18 15:00:00+01:00,65934.9
2030-12-18 16:00:00+01:00,67116.7
2030-12-18 17:00:00+01:00,68839.1
2030-12-18 18:00:00+01:00,67854.6
2030-12-18 19:00:00+01:00,65570.9
2030-12-18 20:00:00+01:00,61906.5
2030-12-18 21:00:00+01:00,58733.6
2030-12-18 22:00:00+01:00,56376.7
2030-12-18 23:00:00+01:00,51891.2
