,Load_2013,Load_2014,Load_2015,Load_2016
2016-11-28 00:00:00+01:00,47954.0,43675.0,47457.2,46362.1
2016-11-28 01:00:00+01:00,46737.0,41899.0,45578.5,44738.2
2016-11-28 02:00:00+01:00,46128.0,41377.0,45154.2,44219.7
2016-11-28 03:00:00+01:00,46130.0,41726.0,46128.0,44661.3
2016-11-28 04:00:00+01:00,47334.0,42839.0,48104.5,46092.5
2016-11-28 05:00:00+01:00,49585.0,45749.0,52450.2,49261.4
2016-11-28 06:00:00+01:00,57236.0,54247.0,61760.8,57747.9
2016-11-28 07:00:00+01:00,64231.0,60885.0,68953.5,64689.8
2016-11-28 08:00:00+01:00,66376.0,61965.0,71390.5,66577.2
2016-11-28 09:00:00+01:00,66223.0,61575.0,71674.5,66490.8
2016-11-28 10:00:00+01:00,66866.0,62817.0,72552.8,67411.9
2016-11-28 11:00:00+01:00,67442.0,62838.0,74156.5,68145.5
2016-11-28 12:00:00+01:00,67456.0,63038.0,73290.2,67928.1
2016-11-28 13:00:00+01:00,67454.0,62901.0,73493.2,67949.4
2016-11-28 14:00:00+01:00,66445.0,62631.0,71947.2,67007.7
2016-11-28 15:00:00+01:00,66158.0,62197.0,71389.5,66581.5
2016-11-28 16:00:00+01:00,67283.0,64023.0,72118.8,67808.3
2016-11-28 17:00:00+01:00,69403.0,66860.0,73979.8,70080.9
2016-11-28 18:00:00+01:00,69437.0,66558.0,73249.8,69748.3
2016-11-28 19:00:00+01:00,67897.0,64980.0,71765.5,68214.2
2016-11-28 20:00:00+01:00,63730.0,60519.0,68128.5,64125.8
2016-11-28 21:00:00+01:00,60374.0,57310.0,64264.5,60649.5
2016-11-28 22:00:00+01:00,57596.0,54435.0,60790.2,57607.1
2016-11-28 23:00:00+01:00,54548.0,50527.0,55079.5,53384.8
